feat,importance,b,q_level
location_24,6,15,0.1
location_25,5,15,0.1
location_26,2,15,0.1
location_27,1,15,0.1
location_28,10,15,0.1
location_29,9,15,0.1
location_30,14,15,0.1
location_31,3,15,0.1
location_32,1,15,0.1
location_33,3,15,0.1
location_34,7,15,0.1
location_35,5,15,0.1
location_36,1,15,0.1
location_37,0,15,0.1
location_38,3,15,0.1
location_39,1,15,0.1
location_40,4,15,0.1
location_41,4,15,0.1
location_42,4,15,0.1
location_44,10,15,0.1
location_45,5,15,0.1
location_46,2,15,0.1
location_47,5,15,0.1
location_48,5,15,0.1
location_49,8,15,0.1
location_50,3,15,0.1
location_51,10,15,0.1
location_53,3,15,0.1
location_54,3,15,0.1
location_55,10,15,0.1
location_56,0,15,0.1
location_72,5,15,0.1
location_US,0,15,0.1
delta_xmas,182,15,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone,51,15,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone,84,15,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone,56,15,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone,44,15,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone,53,15,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone,43,15,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone,25,15,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone,58,15,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone,37,15,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone,78,15,0.1
inc_trans_cs_rollmean_w2,22,15,0.1
inc_trans_cs_rollmean_w4,55,15,0.1
inc_trans_cs_lag1,44,15,0.1
inc_trans_cs_lag2,29,15,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,24,15,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,18,15,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,45,15,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,47,15,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,51,15,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,47,15,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,14,15,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,19,15,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,35,15,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,38,15,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,52,15,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,61,15,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,14,15,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,15,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,37,15,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,28,15,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,28,15,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,20,15,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,57,15,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,86,15,0.1
inc_trans_cs_rollmean_w2_lag1,13,15,0.1
inc_trans_cs_rollmean_w2_lag2,23,15,0.1
inc_trans_cs_rollmean_w4_lag1,45,15,0.1
inc_trans_cs_rollmean_w4_lag2,75,15,0.1
horizon,136,15,0.1
inc_trans_cs,141,15,0.15
season_week,352,15,0.15
log_pop,261,15,0.15
source_flusurvnet,49,15,0.15
source_ilinet,60,15,0.15
source_nhsn,15,15,0.15
agg_level_national,0,15,0.15
agg_level_state,0,15,0.15
location_01,3,15,0.15
location_02,3,15,0.15
location_04,1,15,0.15
location_05,6,15,0.15
location_06,0,15,0.15
location_08,2,15,0.15
location_09,8,15,0.15
location_10,11,15,0.15
location_11,11,15,0.15
location_12,0,15,0.15
location_13,12,15,0.15
location_15,1,15,0.15
location_16,4,15,0.15
location_17,0,15,0.15
location_18,0,15,0.15
location_19,12,15,0.15
location_20,1,15,0.15
location_21,6,15,0.15
location_22,12,15,0.15
location_23,1,15,0.15
location_24,7,15,0.15
location_25,5,15,0.15
location_26,2,15,0.15
location_27,1,15,0.15
location_28,8,15,0.15
location_29,7,15,0.15
location_30,5,15,0.15
location_31,1,15,0.15
location_32,3,15,0.15
location_33,0,15,0.15
location_34,4,15,0.15
location_35,8,15,0.15
location_36,3,15,0.15
location_37,1,15,0.15
location_38,3,15,0.15
location_39,2,15,0.15
location_40,6,15,0.15
location_41,5,15,0.15
location_42,2,15,0.15
location_44,8,15,0.15
location_45,7,15,0.15
location_46,2,15,0.15
location_47,3,15,0.15
location_48,1,15,0.15
location_49,10,15,0.15
location_50,3,15,0.15
location_51,9,15,0.15
location_53,2,15,0.15
location_54,4,15,0.15
location_55,5,15,0.15
location_56,0,15,0.15
location_72,8,15,0.15
location_US,0,15,0.15
delta_xmas,205,15,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone,48,15,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone,93,15,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone,49,15,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone,41,15,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone,43,15,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone,51,15,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone,33,15,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone,47,15,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone,45,15,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone,90,15,0.15
inc_trans_cs_rollmean_w2,20,15,0.15
inc_trans_cs_rollmean_w4,49,15,0.15
inc_trans_cs_lag1,35,15,0.15
inc_trans_cs_lag2,30,15,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,25,15,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,12,15,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,33,15,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,39,15,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,44,15,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,49,15,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,16,15,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,20,15,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,31,15,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,44,15,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,48,15,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,71,15,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,24,15,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,15,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,38,15,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,29,15,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,14,15,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,28,15,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,47,15,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,79,15,0.15
inc_trans_cs_rollmean_w2_lag1,20,15,0.15
inc_trans_cs_rollmean_w2_lag2,19,15,0.15
inc_trans_cs_rollmean_w4_lag1,28,15,0.15
inc_trans_cs_rollmean_w4_lag2,79,15,0.15
horizon,165,15,0.15
inc_trans_cs,166,15,0.2
season_week,368,15,0.2
log_pop,232,15,0.2
source_flusurvnet,58,15,0.2
source_ilinet,69,15,0.2
source_nhsn,24,15,0.2
agg_level_national,0,15,0.2
agg_level_state,0,15,0.2
location_01,5,15,0.2
location_02,4,15,0.2
location_04,4,15,0.2
location_05,9,15,0.2
location_06,0,15,0.2
location_08,1,15,0.2
location_09,9,15,0.2
location_10,10,15,0.2
location_11,13,15,0.2
location_12,0,15,0.2
location_13,6,15,0.2
location_15,0,15,0.2
location_16,2,15,0.2
location_17,0,15,0.2
location_18,0,15,0.2
location_19,6,15,0.2
location_20,1,15,0.2
location_21,9,15,0.2
location_22,10,15,0.2
location_23,1,15,0.2
location_24,6,15,0.2
location_25,0,15,0.2
location_26,1,15,0.2
location_27,2,15,0.2
location_28,4,15,0.2
location_29,1,15,0.2
location_30,5,15,0.2
location_31,0,15,0.2
location_32,1,15,0.2
location_33,1,15,0.2
location_34,10,15,0.2
location_35,5,15,0.2
location_36,3,15,0.2
location_37,1,15,0.2
location_38,1,15,0.2
location_39,3,15,0.2
location_40,5,15,0.2
location_41,3,15,0.2
location_42,2,15,0.2
location_44,5,15,0.2
location_45,7,15,0.2
location_46,3,15,0.2
location_47,3,15,0.2
location_48,0,15,0.2
location_49,5,15,0.2
location_50,3,15,0.2
location_51,7,15,0.2
location_53,4,15,0.2
location_54,3,15,0.2
location_55,0,15,0.2
location_56,0,15,0.2
location_72,3,15,0.2
location_US,0,15,0.2
delta_xmas,207,15,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone,41,15,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone,101,15,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone,55,15,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone,42,15,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone,65,15,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone,53,15,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone,24,15,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone,51,15,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone,44,15,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone,79,15,0.2
inc_trans_cs_rollmean_w2,16,15,0.2
inc_trans_cs_rollmean_w4,50,15,0.2
inc_trans_cs_lag1,34,15,0.2
inc_trans_cs_lag2,41,15,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,20,15,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,19,15,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,51,15,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,31,15,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,44,15,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,36,15,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,20,15,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,20,15,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,38,15,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,33,15,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,44,15,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,74,15,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,21,15,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,11,15,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,28,15,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,31,15,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,26,15,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,23,15,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,54,15,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,83,15,0.2
inc_trans_cs_rollmean_w2_lag1,11,15,0.2
inc_trans_cs_rollmean_w2_lag2,20,15,0.2
inc_trans_cs_rollmean_w4_lag1,34,15,0.2
inc_trans_cs_rollmean_w4_lag2,72,15,0.2
horizon,149,15,0.2
inc_trans_cs,162,15,0.25
season_week,347,15,0.25
log_pop,242,15,0.25
source_flusurvnet,47,15,0.25
source_ilinet,66,15,0.25
source_nhsn,22,15,0.25
agg_level_national,0,15,0.25
agg_level_state,0,15,0.25
location_01,5,15,0.25
location_02,1,15,0.25
location_04,9,15,0.25
location_05,4,15,0.25
location_06,1,15,0.25
location_08,5,15,0.25
location_09,11,15,0.25
location_10,13,15,0.25
location_11,18,15,0.25
location_12,0,15,0.25
location_13,7,15,0.25
location_15,1,15,0.25
location_16,4,15,0.25
location_17,2,15,0.25
location_18,0,15,0.25
location_19,3,15,0.25
location_20,1,15,0.25
location_21,11,15,0.25
location_22,9,15,0.25
location_23,3,15,0.25
location_24,9,15,0.25
location_25,8,15,0.25
location_26,3,15,0.25
location_27,2,15,0.25
location_28,4,15,0.25
location_29,3,15,0.25
location_30,7,15,0.25
location_31,3,15,0.25
location_32,4,15,0.25
location_33,1,15,0.25
location_34,7,15,0.25
location_35,9,15,0.25
location_36,8,15,0.25
location_37,0,15,0.25
location_38,2,15,0.25
location_39,3,15,0.25
location_40,8,15,0.25
location_41,4,15,0.25
location_42,0,15,0.25
location_44,6,15,0.25
location_45,6,15,0.25
location_46,0,15,0.25
location_47,6,15,0.25
location_48,0,15,0.25
location_49,8,15,0.25
location_50,6,15,0.25
location_51,7,15,0.25
location_53,0,15,0.25
location_54,3,15,0.25
location_55,1,15,0.25
location_56,0,15,0.25
location_72,12,15,0.25
location_US,0,15,0.25
delta_xmas,217,15,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone,35,15,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone,94,15,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone,44,15,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone,53,15,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone,52,15,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone,42,15,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone,30,15,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone,65,15,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone,38,15,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone,80,15,0.25
inc_trans_cs_rollmean_w2,23,15,0.25
inc_trans_cs_rollmean_w4,46,15,0.25
inc_trans_cs_lag1,26,15,0.25
inc_trans_cs_lag2,28,15,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,31,15,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,14,15,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,34,15,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,35,15,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,40,15,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,42,15,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,22,15,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,23,15,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,44,15,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,30,15,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,43,15,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,65,15,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,20,15,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,17,15,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,31,15,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,24,15,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,18,15,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,28,15,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,57,15,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,76,15,0.25
inc_trans_cs_rollmean_w2_lag1,20,15,0.25
inc_trans_cs_rollmean_w2_lag2,19,15,0.25
inc_trans_cs_rollmean_w4_lag1,33,15,0.25
inc_trans_cs_rollmean_w4_lag2,78,15,0.25
horizon,149,15,0.25
inc_trans_cs,196,15,0.3
season_week,356,15,0.3
log_pop,241,15,0.3
source_flusurvnet,45,15,0.3
source_ilinet,68,15,0.3
source_nhsn,23,15,0.3
agg_level_national,0,15,0.3
agg_level_state,0,15,0.3
location_01,5,15,0.3
location_02,3,15,0.3
location_04,7,15,0.3
location_05,5,15,0.3
location_06,3,15,0.3
location_08,12,15,0.3
location_09,11,15,0.3
location_10,9,15,0.3
location_11,17,15,0.3
location_12,0,15,0.3
location_13,9,15,0.3
location_15,1,15,0.3
location_16,2,15,0.3
location_17,2,15,0.3
location_18,1,15,0.3
location_19,5,15,0.3
location_20,0,15,0.3
location_21,14,15,0.3
location_22,8,15,0.3
location_23,1,15,0.3
location_24,6,15,0.3
location_25,2,15,0.3
location_26,4,15,0.3
location_27,1,15,0.3
location_28,5,15,0.3
location_29,6,15,0.3
location_30,7,15,0.3
location_31,2,15,0.3
location_32,2,15,0.3
location_33,0,15,0.3
location_34,6,15,0.3
location_35,7,15,0.3
location_36,6,15,0.3
location_37,1,15,0.3
location_38,0,15,0.3
location_39,2,15,0.3
location_40,10,15,0.3
location_41,2,15,0.3
location_42,1,15,0.3
location_44,8,15,0.3
location_45,4,15,0.3
location_46,1,15,0.3
location_47,6,15,0.3
location_48,0,15,0.3
location_49,8,15,0.3
location_50,5,15,0.3
location_51,8,15,0.3
location_53,2,15,0.3
location_54,4,15,0.3
location_55,4,15,0.3
location_56,0,15,0.3
location_72,10,15,0.3
location_US,0,15,0.3
delta_xmas,201,15,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone,39,15,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone,105,15,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone,71,15,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone,43,15,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone,57,15,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone,38,15,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone,21,15,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone,64,15,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone,23,15,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone,72,15,0.3
inc_trans_cs_rollmean_w2,23,15,0.3
inc_trans_cs_rollmean_w4,48,15,0.3
inc_trans_cs_lag1,28,15,0.3
inc_trans_cs_lag2,24,15,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,13,15,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,14,15,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,26,15,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,34,15,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,37,15,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,43,15,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,25,15,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,19,15,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,26,15,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,42,15,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,38,15,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,67,15,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,26,15,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,16,15,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,34,15,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,20,15,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,20,15,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,22,15,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,63,15,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,83,15,0.3
inc_trans_cs_rollmean_w2_lag1,13,15,0.3
inc_trans_cs_rollmean_w2_lag2,15,15,0.3
inc_trans_cs_rollmean_w4_lag1,38,15,0.3
inc_trans_cs_rollmean_w4_lag2,78,15,0.3
horizon,157,15,0.3
inc_trans_cs,198,15,0.35
season_week,342,15,0.35
log_pop,237,15,0.35
source_flusurvnet,53,15,0.35
source_ilinet,76,15,0.35
source_nhsn,28,15,0.35
agg_level_national,0,15,0.35
agg_level_state,0,15,0.35
location_01,8,15,0.35
location_02,5,15,0.35
location_04,15,15,0.35
location_05,4,15,0.35
location_06,4,15,0.35
location_08,7,15,0.35
location_09,19,15,0.35
location_10,12,15,0.35
location_11,13,15,0.35
location_12,0,15,0.35
location_13,7,15,0.35
location_15,3,15,0.35
location_16,2,15,0.35
location_17,2,15,0.35
location_18,0,15,0.35
location_19,9,15,0.35
location_20,3,15,0.35
location_21,12,15,0.35
location_22,5,15,0.35
location_23,0,15,0.35
location_24,6,15,0.35
location_25,2,15,0.35
location_26,1,15,0.35
location_27,1,15,0.35
location_28,9,15,0.35
location_29,4,15,0.35
location_30,6,15,0.35
location_31,1,15,0.35
location_32,0,15,0.35
location_33,0,15,0.35
location_34,5,15,0.35
location_35,8,15,0.35
location_36,10,15,0.35
location_37,1,15,0.35
location_38,1,15,0.35
location_39,3,15,0.35
location_40,12,15,0.35
location_41,2,15,0.35
location_42,0,15,0.35
location_44,8,15,0.35
location_45,6,15,0.35
location_46,0,15,0.35
location_47,7,15,0.35
location_48,1,15,0.35
location_49,9,15,0.35
location_50,4,15,0.35
location_51,1,15,0.35
location_53,1,15,0.35
location_54,1,15,0.35
location_55,4,15,0.35
location_56,0,15,0.35
location_72,9,15,0.35
location_US,0,15,0.35
delta_xmas,214,15,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone,40,15,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone,110,15,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone,58,15,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone,47,15,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone,56,15,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone,34,15,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone,30,15,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone,57,15,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone,26,15,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone,66,15,0.35
inc_trans_cs_rollmean_w2,13,15,0.35
inc_trans_cs_rollmean_w4,30,15,0.35
inc_trans_cs_lag1,37,15,0.35
inc_trans_cs_lag2,20,15,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,23,15,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,14,15,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,36,15,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,30,15,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,49,15,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,46,15,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,22,15,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,18,15,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,29,15,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,40,15,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,35,15,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,72,15,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,23,15,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,14,15,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,28,15,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,29,15,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,22,15,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,21,15,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,64,15,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,74,15,0.35
inc_trans_cs_rollmean_w2_lag1,16,15,0.35
inc_trans_cs_rollmean_w2_lag2,14,15,0.35
inc_trans_cs_rollmean_w4_lag1,21,15,0.35
inc_trans_cs_rollmean_w4_lag2,77,15,0.35
horizon,158,15,0.35
inc_trans_cs,206,15,0.4
season_week,325,15,0.4
log_pop,227,15,0.4
source_flusurvnet,43,15,0.4
source_ilinet,85,15,0.4
source_nhsn,23,15,0.4
agg_level_national,0,15,0.4
agg_level_state,0,15,0.4
location_01,9,15,0.4
location_02,4,15,0.4
location_04,8,15,0.4
location_05,3,15,0.4
location_06,5,15,0.4
location_08,8,15,0.4
location_09,16,15,0.4
location_10,11,15,0.4
location_11,20,15,0.4
location_12,1,15,0.4
location_13,10,15,0.4
location_15,0,15,0.4
location_16,0,15,0.4
location_17,1,15,0.4
location_18,1,15,0.4
location_19,9,15,0.4
location_20,0,15,0.4
location_21,18,15,0.4
location_22,5,15,0.4
location_23,0,15,0.4
location_24,5,15,0.4
location_25,0,15,0.4
location_26,1,15,0.4
location_27,1,15,0.4
location_28,3,15,0.4
location_29,8,15,0.4
location_30,3,15,0.4
location_31,1,15,0.4
location_32,3,15,0.4
location_33,1,15,0.4
location_34,5,15,0.4
location_35,7,15,0.4
location_36,3,15,0.4
location_37,1,15,0.4
location_38,0,15,0.4
location_39,0,15,0.4
location_40,11,15,0.4
location_41,3,15,0.4
location_42,1,15,0.4
location_44,9,15,0.4
location_45,7,15,0.4
location_46,1,15,0.4
location_47,10,15,0.4
location_48,2,15,0.4
location_49,7,15,0.4
location_50,3,15,0.4
location_51,0,15,0.4
location_53,2,15,0.4
location_54,4,15,0.4
location_55,7,15,0.4
location_56,0,15,0.4
location_72,11,15,0.4
location_US,0,15,0.4
delta_xmas,225,15,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone,33,15,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone,101,15,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone,53,15,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone,52,15,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone,65,15,0.4
inc_trans_cs_taylor_d2_c2_w6t_sNone,51,15,0.4
inc_trans_cs_taylor_d1_c0_w3t_sNone,30,15,0.4
inc_trans_cs_taylor_d1_c1_w3t_sNone,65,15,0.4
inc_trans_cs_taylor_d1_c0_w5t_sNone,31,15,0.4
inc_trans_cs_taylor_d1_c1_w5t_sNone,74,15,0.4
inc_trans_cs_rollmean_w2,19,15,0.4
inc_trans_cs_rollmean_w4,37,15,0.4
inc_trans_cs_lag1,38,15,0.4
inc_trans_cs_lag2,26,15,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,20,15,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,11,15,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,32,15,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,23,15,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,46,15,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,32,15,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,23,15,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,15,15,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,34,15,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,43,15,0.4
