feat,importance,b,q_level
location_47,0,57,0.8
location_48,1,57,0.8
location_49,3,57,0.8
location_50,0,57,0.8
location_51,10,57,0.8
location_53,4,57,0.8
location_54,0,57,0.8
location_55,4,57,0.8
location_56,0,57,0.8
location_72,16,57,0.8
location_US,0,57,0.8
delta_xmas,261,57,0.8
inc_trans_cs_taylor_d2_c0_w4t_sNone,45,57,0.8
inc_trans_cs_taylor_d2_c1_w4t_sNone,80,57,0.8
inc_trans_cs_taylor_d2_c2_w4t_sNone,46,57,0.8
inc_trans_cs_taylor_d2_c0_w6t_sNone,55,57,0.8
inc_trans_cs_taylor_d2_c1_w6t_sNone,69,57,0.8
inc_trans_cs_taylor_d2_c2_w6t_sNone,65,57,0.8
inc_trans_cs_taylor_d1_c0_w3t_sNone,21,57,0.8
inc_trans_cs_taylor_d1_c1_w3t_sNone,66,57,0.8
inc_trans_cs_taylor_d1_c0_w5t_sNone,25,57,0.8
inc_trans_cs_taylor_d1_c1_w5t_sNone,92,57,0.8
inc_trans_cs_rollmean_w2,31,57,0.8
inc_trans_cs_rollmean_w4,45,57,0.8
inc_trans_cs_lag1,46,57,0.8
inc_trans_cs_lag2,26,57,0.8
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,16,57,0.8
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,23,57,0.8
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,26,57,0.8
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,34,57,0.8
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,40,57,0.8
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,39,57,0.8
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,27,57,0.8
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,40,57,0.8
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,26,57,0.8
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,38,57,0.8
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,47,57,0.8
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,68,57,0.8
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,13,57,0.8
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,14,57,0.8
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,40,57,0.8
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,23,57,0.8
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,18,57,0.8
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,18,57,0.8
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,75,57,0.8
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,88,57,0.8
inc_trans_cs_rollmean_w2_lag1,19,57,0.8
inc_trans_cs_rollmean_w2_lag2,25,57,0.8
inc_trans_cs_rollmean_w4_lag1,44,57,0.8
inc_trans_cs_rollmean_w4_lag2,109,57,0.8
horizon,135,57,0.8
inc_trans_cs,127,57,0.85
season_week,250,57,0.85
log_pop,213,57,0.85
source_flusurvnet,25,57,0.85
source_ilinet,84,57,0.85
source_nhsn,20,57,0.85
agg_level_national,0,57,0.85
agg_level_state,0,57,0.85
location_01,2,57,0.85
location_02,7,57,0.85
location_04,4,57,0.85
location_05,5,57,0.85
location_06,1,57,0.85
location_08,11,57,0.85
location_09,1,57,0.85
location_10,11,57,0.85
location_11,18,57,0.85
location_12,2,57,0.85
location_13,4,57,0.85
location_15,5,57,0.85
location_16,8,57,0.85
location_17,3,57,0.85
location_18,1,57,0.85
location_19,5,57,0.85
location_20,1,57,0.85
location_21,3,57,0.85
location_22,13,57,0.85
location_23,3,57,0.85
location_24,8,57,0.85
location_25,3,57,0.85
location_26,8,57,0.85
location_27,3,57,0.85
location_28,9,57,0.85
location_29,1,57,0.85
location_30,8,57,0.85
location_31,1,57,0.85
location_32,4,57,0.85
location_33,3,57,0.85
location_34,0,57,0.85
location_35,7,57,0.85
location_36,3,57,0.85
location_37,5,57,0.85
location_38,2,57,0.85
location_39,4,57,0.85
location_40,11,57,0.85
location_41,7,57,0.85
location_42,0,57,0.85
location_44,2,57,0.85
location_45,2,57,0.85
location_46,0,57,0.85
location_47,1,57,0.85
location_48,0,57,0.85
location_49,2,57,0.85
location_50,0,57,0.85
location_51,10,57,0.85
location_53,7,57,0.85
location_54,0,57,0.85
location_55,4,57,0.85
location_56,1,57,0.85
location_72,13,57,0.85
location_US,0,57,0.85
delta_xmas,228,57,0.85
inc_trans_cs_taylor_d2_c0_w4t_sNone,47,57,0.85
inc_trans_cs_taylor_d2_c1_w4t_sNone,74,57,0.85
inc_trans_cs_taylor_d2_c2_w4t_sNone,53,57,0.85
inc_trans_cs_taylor_d2_c0_w6t_sNone,46,57,0.85
inc_trans_cs_taylor_d2_c1_w6t_sNone,65,57,0.85
inc_trans_cs_taylor_d2_c2_w6t_sNone,68,57,0.85
inc_trans_cs_taylor_d1_c0_w3t_sNone,28,57,0.85
inc_trans_cs_taylor_d1_c1_w3t_sNone,68,57,0.85
inc_trans_cs_taylor_d1_c0_w5t_sNone,39,57,0.85
inc_trans_cs_taylor_d1_c1_w5t_sNone,92,57,0.85
inc_trans_cs_rollmean_w2,32,57,0.85
inc_trans_cs_rollmean_w4,54,57,0.85
inc_trans_cs_lag1,41,57,0.85
inc_trans_cs_lag2,36,57,0.85
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,17,57,0.85
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,14,57,0.85
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,40,57,0.85
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,33,57,0.85
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,54,57,0.85
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,41,57,0.85
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,24,57,0.85
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,28,57,0.85
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,29,57,0.85
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,32,57,0.85
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,54,57,0.85
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,89,57,0.85
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,18,57,0.85
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,17,57,0.85
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,38,57,0.85
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,30,57,0.85
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,12,57,0.85
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,16,57,0.85
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,80,57,0.85
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,83,57,0.85
inc_trans_cs_rollmean_w2_lag1,11,57,0.85
inc_trans_cs_rollmean_w2_lag2,22,57,0.85
inc_trans_cs_rollmean_w4_lag1,28,57,0.85
inc_trans_cs_rollmean_w4_lag2,130,57,0.85
horizon,133,57,0.85
inc_trans_cs,148,57,0.9
season_week,237,57,0.9
log_pop,206,57,0.9
source_flusurvnet,28,57,0.9
source_ilinet,77,57,0.9
source_nhsn,26,57,0.9
agg_level_national,0,57,0.9
agg_level_state,0,57,0.9
location_01,3,57,0.9
location_02,5,57,0.9
location_04,2,57,0.9
location_05,5,57,0.9
location_06,1,57,0.9
location_08,8,57,0.9
location_09,3,57,0.9
location_10,8,57,0.9
location_11,21,57,0.9
location_12,0,57,0.9
location_13,10,57,0.9
location_15,9,57,0.9
location_16,10,57,0.9
location_17,2,57,0.9
location_18,2,57,0.9
location_19,5,57,0.9
location_20,1,57,0.9
location_21,2,57,0.9
location_22,14,57,0.9
location_23,0,57,0.9
location_24,7,57,0.9
location_25,5,57,0.9
location_26,10,57,0.9
location_27,1,57,0.9
location_28,8,57,0.9
location_29,1,57,0.9
location_30,4,57,0.9
location_31,2,57,0.9
location_32,2,57,0.9
location_33,5,57,0.9
location_34,1,57,0.9
location_35,7,57,0.9
location_36,3,57,0.9
location_37,8,57,0.9
location_38,1,57,0.9
location_39,7,57,0.9
location_40,9,57,0.9
location_41,6,57,0.9
location_42,1,57,0.9
location_44,1,57,0.9
location_45,1,57,0.9
location_46,1,57,0.9
location_47,1,57,0.9
location_48,0,57,0.9
location_49,1,57,0.9
location_50,0,57,0.9
location_51,10,57,0.9
location_53,5,57,0.9
location_54,0,57,0.9
location_55,3,57,0.9
location_56,0,57,0.9
location_72,15,57,0.9
location_US,0,57,0.9
delta_xmas,218,57,0.9
inc_trans_cs_taylor_d2_c0_w4t_sNone,54,57,0.9
inc_trans_cs_taylor_d2_c1_w4t_sNone,89,57,0.9
inc_trans_cs_taylor_d2_c2_w4t_sNone,59,57,0.9
inc_trans_cs_taylor_d2_c0_w6t_sNone,47,57,0.9
inc_trans_cs_taylor_d2_c1_w6t_sNone,68,57,0.9
inc_trans_cs_taylor_d2_c2_w6t_sNone,60,57,0.9
inc_trans_cs_taylor_d1_c0_w3t_sNone,27,57,0.9
inc_trans_cs_taylor_d1_c1_w3t_sNone,77,57,0.9
inc_trans_cs_taylor_d1_c0_w5t_sNone,27,57,0.9
inc_trans_cs_taylor_d1_c1_w5t_sNone,100,57,0.9
inc_trans_cs_rollmean_w2,23,57,0.9
inc_trans_cs_rollmean_w4,43,57,0.9
inc_trans_cs_lag1,49,57,0.9
inc_trans_cs_lag2,27,57,0.9
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,14,57,0.9
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,17,57,0.9
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,49,57,0.9
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,31,57,0.9
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,40,57,0.9
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,41,57,0.9
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,30,57,0.9
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,30,57,0.9
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,43,57,0.9
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,46,57,0.9
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,46,57,0.9
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,69,57,0.9
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,25,57,0.9
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,57,0.9
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,32,57,0.9
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,35,57,0.9
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,24,57,0.9
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,23,57,0.9
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,66,57,0.9
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,81,57,0.9
inc_trans_cs_rollmean_w2_lag1,15,57,0.9
inc_trans_cs_rollmean_w2_lag2,21,57,0.9
inc_trans_cs_rollmean_w4_lag1,47,57,0.9
inc_trans_cs_rollmean_w4_lag2,109,57,0.9
horizon,127,57,0.9
inc_trans_cs,119,57,0.95
season_week,228,57,0.95
log_pop,197,57,0.95
source_flusurvnet,28,57,0.95
source_ilinet,61,57,0.95
source_nhsn,4,57,0.95
agg_level_national,0,57,0.95
agg_level_state,0,57,0.95
location_01,8,57,0.95
location_02,9,57,0.95
location_04,3,57,0.95
location_05,8,57,0.95
location_06,1,57,0.95
location_08,8,57,0.95
location_09,11,57,0.95
location_10,12,57,0.95
location_11,12,57,0.95
location_12,0,57,0.95
location_13,2,57,0.95
location_15,4,57,0.95
location_16,12,57,0.95
location_17,0,57,0.95
location_18,0,57,0.95
location_19,5,57,0.95
location_20,0,57,0.95
location_21,1,57,0.95
location_22,12,57,0.95
location_23,5,57,0.95
location_24,12,57,0.95
location_25,3,57,0.95
location_26,10,57,0.95
location_27,9,57,0.95
location_28,8,57,0.95
location_29,2,57,0.95
location_30,2,57,0.95
location_31,4,57,0.95
location_32,5,57,0.95
location_33,2,57,0.95
location_34,3,57,0.95
location_35,4,57,0.95
location_36,4,57,0.95
location_37,12,57,0.95
location_38,5,57,0.95
location_39,4,57,0.95
location_40,4,57,0.95
location_41,9,57,0.95
location_42,2,57,0.95
location_44,6,57,0.95
location_45,3,57,0.95
location_46,3,57,0.95
location_47,3,57,0.95
location_48,0,57,0.95
location_49,5,57,0.95
location_50,0,57,0.95
location_51,5,57,0.95
location_53,9,57,0.95
location_54,0,57,0.95
location_55,8,57,0.95
location_56,0,57,0.95
location_72,15,57,0.95
location_US,0,57,0.95
delta_xmas,186,57,0.95
inc_trans_cs_taylor_d2_c0_w4t_sNone,49,57,0.95
inc_trans_cs_taylor_d2_c1_w4t_sNone,99,57,0.95
inc_trans_cs_taylor_d2_c2_w4t_sNone,58,57,0.95
inc_trans_cs_taylor_d2_c0_w6t_sNone,46,57,0.95
inc_trans_cs_taylor_d2_c1_w6t_sNone,65,57,0.95
inc_trans_cs_taylor_d2_c2_w6t_sNone,56,57,0.95
inc_trans_cs_taylor_d1_c0_w3t_sNone,33,57,0.95
inc_trans_cs_taylor_d1_c1_w3t_sNone,69,57,0.95
inc_trans_cs_taylor_d1_c0_w5t_sNone,47,57,0.95
inc_trans_cs_taylor_d1_c1_w5t_sNone,78,57,0.95
inc_trans_cs_rollmean_w2,42,57,0.95
inc_trans_cs_rollmean_w4,47,57,0.95
inc_trans_cs_lag1,46,57,0.95
inc_trans_cs_lag2,29,57,0.95
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,21,57,0.95
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,26,57,0.95
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,56,57,0.95
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,52,57,0.95
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,47,57,0.95
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,47,57,0.95
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,27,57,0.95
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,36,57,0.95
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,34,57,0.95
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,40,57,0.95
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,66,57,0.95
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,76,57,0.95
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,11,57,0.95
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,18,57,0.95
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,34,57,0.95
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,38,57,0.95
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,27,57,0.95
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,27,57,0.95
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,60,57,0.95
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,77,57,0.95
inc_trans_cs_rollmean_w2_lag1,18,57,0.95
inc_trans_cs_rollmean_w2_lag2,22,57,0.95
inc_trans_cs_rollmean_w4_lag1,28,57,0.95
inc_trans_cs_rollmean_w4_lag2,132,57,0.95
horizon,119,57,0.95
inc_trans_cs,118,57,0.975
season_week,211,57,0.975
log_pop,231,57,0.975
source_flusurvnet,33,57,0.975
source_ilinet,40,57,0.975
source_nhsn,11,57,0.975
agg_level_national,0,57,0.975
agg_level_state,0,57,0.975
location_01,6,57,0.975
location_02,8,57,0.975
location_04,4,57,0.975
location_05,4,57,0.975
location_06,5,57,0.975
location_08,9,57,0.975
location_09,2,57,0.975
location_10,7,57,0.975
location_11,13,57,0.975
location_12,0,57,0.975
location_13,5,57,0.975
location_15,2,57,0.975
location_16,8,57,0.975
location_17,0,57,0.975
location_18,0,57,0.975
location_19,8,57,0.975
location_20,0,57,0.975
location_21,0,57,0.975
location_22,11,57,0.975
location_23,1,57,0.975
location_24,14,57,0.975
location_25,1,57,0.975
location_26,9,57,0.975
location_27,7,57,0.975
location_28,9,57,0.975
location_29,1,57,0.975
location_30,2,57,0.975
location_31,6,57,0.975
location_32,7,57,0.975
location_33,3,57,0.975
location_34,1,57,0.975
location_35,5,57,0.975
location_36,10,57,0.975
location_37,15,57,0.975
location_38,8,57,0.975
location_39,2,57,0.975
location_40,3,57,0.975
location_41,8,57,0.975
location_42,2,57,0.975
location_44,2,57,0.975
location_45,4,57,0.975
location_46,4,57,0.975
location_47,3,57,0.975
location_48,1,57,0.975
location_49,1,57,0.975
location_50,0,57,0.975
location_51,3,57,0.975
location_53,5,57,0.975
location_54,0,57,0.975
location_55,2,57,0.975
location_56,0,57,0.975
location_72,10,57,0.975
location_US,0,57,0.975
delta_xmas,161,57,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone,50,57,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone,77,57,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone,59,57,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone,49,57,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone,60,57,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone,62,57,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone,33,57,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone,74,57,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone,34,57,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone,90,57,0.975
inc_trans_cs_rollmean_w2,44,57,0.975
inc_trans_cs_rollmean_w4,40,57,0.975
inc_trans_cs_lag1,47,57,0.975
inc_trans_cs_lag2,41,57,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,26,57,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,23,57,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,34,57,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,39,57,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,62,57,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,53,57,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,30,57,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,33,57,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,34,57,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,55,57,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,80,57,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,91,57,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,23,57,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,19,57,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,50,57,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,43,57,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,30,57,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,43,57,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,51,57,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,91,57,0.975
inc_trans_cs_rollmean_w2_lag1,28,57,0.975
inc_trans_cs_rollmean_w2_lag2,23,57,0.975
inc_trans_cs_rollmean_w4_lag1,55,57,0.975
inc_trans_cs_rollmean_w4_lag2,80,57,0.975
horizon,98,57,0.975
inc_trans_cs,131,57,0.99
season_week,197,57,0.99
log_pop,241,57,0.99
source_flusurvnet,30,57,0.99
source_ilinet,34,57,0.99
source_nhsn,6,57,0.99
agg_level_national,0,57,0.99
agg_level_state,0,57,0.99
location_01,5,57,0.99
location_02,3,57,0.99
location_04,9,57,0.99
location_05,2,57,0.99
location_06,4,57,0.99
location_08,2,57,0.99
location_09,8,57,0.99
location_10,12,57,0.99
location_11,12,57,0.99
location_12,0,57,0.99
location_13,3,57,0.99
location_15,0,57,0.99
location_16,23,57,0.99
location_17,0,57,0.99
location_18,2,57,0.99
location_19,4,57,0.99
location_20,0,57,0.99
location_21,11,57,0.99
location_22,1,57,0.99
location_23,2,57,0.99
location_24,13,57,0.99
location_25,0,57,0.99
location_26,12,57,0.99
location_27,11,57,0.99
location_28,9,57,0.99
location_29,2,57,0.99
location_30,3,57,0.99
location_31,4,57,0.99
location_32,15,57,0.99
location_33,3,57,0.99
location_34,0,57,0.99
location_35,2,57,0.99
location_36,4,57,0.99
location_37,14,57,0.99
location_38,8,57,0.99
location_39,3,57,0.99
location_40,2,57,0.99
location_41,13,57,0.99
location_42,1,57,0.99
location_44,7,57,0.99
location_45,2,57,0.99
location_46,2,57,0.99
location_47,6,57,0.99
location_48,1,57,0.99
location_49,1,57,0.99
location_50,2,57,0.99
location_51,1,57,0.99
location_53,14,57,0.99
location_54,0,57,0.99
location_55,1,57,0.99
location_56,0,57,0.99
location_72,11,57,0.99
location_US,0,57,0.99
delta_xmas,143,57,0.99
inc_trans_cs_taylor_d2_c0_w4t_sNone,49,57,0.99
inc_trans_cs_taylor_d2_c1_w4t_sNone,73,57,0.99
inc_trans_cs_taylor_d2_c2_w4t_sNone,67,57,0.99
inc_trans_cs_taylor_d2_c0_w6t_sNone,37,57,0.99
inc_trans_cs_taylor_d2_c1_w6t_sNone,70,57,0.99
inc_trans_cs_taylor_d2_c2_w6t_sNone,66,57,0.99
inc_trans_cs_taylor_d1_c0_w3t_sNone,49,57,0.99
inc_trans_cs_taylor_d1_c1_w3t_sNone,84,57,0.99
inc_trans_cs_taylor_d1_c0_w5t_sNone,26,57,0.99
inc_trans_cs_taylor_d1_c1_w5t_sNone,78,57,0.99
inc_trans_cs_rollmean_w2,53,57,0.99
inc_trans_cs_rollmean_w4,48,57,0.99
inc_trans_cs_lag1,40,57,0.99
inc_trans_cs_lag2,51,57,0.99
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,24,57,0.99
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,32,57,0.99
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,40,57,0.99
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,49,57,0.99
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,72,57,0.99
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,46,57,0.99
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,38,57,0.99
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,47,57,0.99
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,55,57,0.99
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,52,57,0.99
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,70,57,0.99
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,82,57,0.99
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,13,57,0.99
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,57,0.99
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,56,57,0.99
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,46,57,0.99
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,29,57,0.99
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,35,57,0.99
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,46,57,0.99
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,82,57,0.99
inc_trans_cs_rollmean_w2_lag1,10,57,0.99
inc_trans_cs_rollmean_w2_lag2,19,57,0.99
inc_trans_cs_rollmean_w4_lag1,27,57,0.99
inc_trans_cs_rollmean_w4_lag2,80,57,0.99
horizon,95,57,0.99
inc_trans_cs,137,58,0.01
season_week,232,58,0.01
log_pop,237,58,0.01
source_flusurvnet,54,58,0.01
source_ilinet,18,58,0.01
source_nhsn,23,58,0.01
agg_level_national,0,58,0.01
agg_level_state,0,58,0.01
location_01,3,58,0.01
location_02,6,58,0.01
location_04,3,58,0.01
location_05,2,58,0.01
location_06,4,58,0.01
location_08,1,58,0.01
location_09,25,58,0.01
location_10,4,58,0.01
location_11,4,58,0.01
location_12,0,58,0.01
location_13,9,58,0.01
location_15,10,58,0.01
location_16,15,58,0.01
location_17,7,58,0.01
location_18,0,58,0.01
location_19,18,58,0.01
location_20,0,58,0.01
location_21,0,58,0.01
location_22,3,58,0.01
location_23,0,58,0.01
location_24,4,58,0.01
location_25,1,58,0.01
location_26,15,58,0.01
location_27,8,58,0.01
location_28,1,58,0.01
location_29,14,58,0.01
location_30,12,58,0.01
location_31,21,58,0.01
location_32,1,58,0.01
location_33,9,58,0.01
location_34,2,58,0.01
location_35,1,58,0.01
location_36,14,58,0.01
location_37,3,58,0.01
location_38,12,58,0.01
location_39,5,58,0.01
location_40,0,58,0.01
location_41,11,58,0.01
location_42,4,58,0.01
location_44,1,58,0.01
location_45,7,58,0.01
location_46,11,58,0.01
location_47,8,58,0.01
location_48,3,58,0.01
location_49,2,58,0.01
location_50,5,58,0.01
location_51,1,58,0.01
location_53,17,58,0.01
location_54,0,58,0.01
location_55,8,58,0.01
location_56,0,58,0.01
location_72,5,58,0.01
location_US,0,58,0.01
delta_xmas,130,58,0.01
inc_trans_cs_taylor_d2_c0_w4t_sNone,62,58,0.01
inc_trans_cs_taylor_d2_c1_w4t_sNone,87,58,0.01
inc_trans_cs_taylor_d2_c2_w4t_sNone,64,58,0.01
inc_trans_cs_taylor_d2_c0_w6t_sNone,40,58,0.01
inc_trans_cs_taylor_d2_c1_w6t_sNone,61,58,0.01
inc_trans_cs_taylor_d2_c2_w6t_sNone,66,58,0.01
inc_trans_cs_taylor_d1_c0_w3t_sNone,42,58,0.01
inc_trans_cs_taylor_d1_c1_w3t_sNone,60,58,0.01
inc_trans_cs_taylor_d1_c0_w5t_sNone,30,58,0.01
inc_trans_cs_taylor_d1_c1_w5t_sNone,72,58,0.01
inc_trans_cs_rollmean_w2,42,58,0.01
inc_trans_cs_rollmean_w4,64,58,0.01
inc_trans_cs_lag1,30,58,0.01
inc_trans_cs_lag2,42,58,0.01
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,19,58,0.01
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,19,58,0.01
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,53,58,0.01
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,42,58,0.01
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,56,58,0.01
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,57,58,0.01
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,16,58,0.01
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,31,58,0.01
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,40,58,0.01
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,56,58,0.01
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,61,58,0.01
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,91,58,0.01
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,15,58,0.01
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,10,58,0.01
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,36,58,0.01
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,41,58,0.01
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,17,58,0.01
