feat,importance,b,q_level
inc_trans_cs_taylor_d1_c1_w5t_sNone,33,49,0.35
inc_trans_cs_rollmean_w2,10,49,0.35
inc_trans_cs_rollmean_w4,25,49,0.35
inc_trans_cs_lag1,30,49,0.35
inc_trans_cs_lag2,5,49,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,8,49,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,6,49,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,18,49,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,22,49,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,21,49,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,18,49,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,11,49,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,12,49,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,19,49,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,26,49,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,23,49,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,50,49,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,9,49,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,3,49,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,17,49,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,27,49,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,20,49,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,17,49,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,44,49,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,55,49,0.35
inc_trans_cs_rollmean_w2_lag1,6,49,0.35
inc_trans_cs_rollmean_w2_lag2,9,49,0.35
inc_trans_cs_rollmean_w4_lag1,26,49,0.35
inc_trans_cs_rollmean_w4_lag2,63,49,0.35
horizon,148,49,0.35
inc_trans_cs,144,49,0.4
season_week,168,49,0.4
log_pop,74,49,0.4
inc_trans_cs_wave_N,20,49,0.4
inc_trans_cs_wave_NE,29,49,0.4
inc_trans_cs_wave_E,39,49,0.4
inc_trans_cs_wave_SE,55,49,0.4
inc_trans_cs_wave_S,36,49,0.4
inc_trans_cs_wave_SW,49,49,0.4
inc_trans_cs_wave_W,44,49,0.4
inc_trans_cs_wave_NW,22,49,0.4
inc_trans_cs_wave_avg,112,49,0.4
inc_trans_cs_wave_N_lag1,17,49,0.4
inc_trans_cs_wave_N_lag2,41,49,0.4
inc_trans_cs_wave_NE_lag1,14,49,0.4
inc_trans_cs_wave_NE_lag2,25,49,0.4
inc_trans_cs_wave_E_lag1,22,49,0.4
inc_trans_cs_wave_E_lag2,34,49,0.4
inc_trans_cs_wave_SE_lag1,19,49,0.4
inc_trans_cs_wave_SE_lag2,20,49,0.4
inc_trans_cs_wave_S_lag1,16,49,0.4
inc_trans_cs_wave_S_lag2,16,49,0.4
inc_trans_cs_wave_SW_lag1,24,49,0.4
inc_trans_cs_wave_SW_lag2,23,49,0.4
inc_trans_cs_wave_W_lag1,19,49,0.4
inc_trans_cs_wave_W_lag2,50,49,0.4
inc_trans_cs_wave_NW_lag1,20,49,0.4
inc_trans_cs_wave_NW_lag2,25,49,0.4
inc_trans_cs_wave_avg_lag1,47,49,0.4
inc_trans_cs_wave_avg_lag2,60,49,0.4
inc_trans_cs_wave_N_velocity,19,49,0.4
inc_trans_cs_wave_NE_velocity,28,49,0.4
inc_trans_cs_wave_E_velocity,26,49,0.4
inc_trans_cs_wave_SE_velocity,16,49,0.4
inc_trans_cs_wave_S_velocity,27,49,0.4
inc_trans_cs_wave_SW_velocity,33,49,0.4
inc_trans_cs_wave_W_velocity,44,49,0.4
inc_trans_cs_wave_NW_velocity,22,49,0.4
inc_trans_cs_wave_avg_velocity,64,49,0.4
source_flusurvnet,50,49,0.4
source_ilinet,71,49,0.4
source_nhsn,26,49,0.4
agg_level_state,0,49,0.4
location_01,0,49,0.4
location_02,0,49,0.4
location_04,2,49,0.4
location_05,0,49,0.4
location_06,0,49,0.4
location_08,1,49,0.4
location_09,6,49,0.4
location_10,2,49,0.4
location_11,6,49,0.4
location_12,0,49,0.4
location_13,1,49,0.4
location_15,0,49,0.4
location_16,2,49,0.4
location_17,2,49,0.4
location_18,0,49,0.4
location_19,4,49,0.4
location_20,0,49,0.4
location_21,3,49,0.4
location_22,0,49,0.4
location_23,0,49,0.4
location_24,0,49,0.4
location_25,2,49,0.4
location_26,2,49,0.4
location_27,4,49,0.4
location_28,3,49,0.4
location_29,1,49,0.4
location_30,2,49,0.4
location_31,0,49,0.4
location_32,1,49,0.4
location_33,0,49,0.4
location_34,0,49,0.4
location_35,0,49,0.4
location_36,1,49,0.4
location_37,0,49,0.4
location_38,1,49,0.4
location_39,1,49,0.4
location_40,6,49,0.4
location_41,0,49,0.4
location_42,0,49,0.4
location_44,0,49,0.4
location_45,1,49,0.4
location_46,1,49,0.4
location_47,1,49,0.4
location_48,0,49,0.4
location_49,0,49,0.4
location_50,0,49,0.4
location_51,2,49,0.4
location_53,0,49,0.4
location_54,1,49,0.4
location_55,0,49,0.4
location_56,0,49,0.4
location_72,0,49,0.4
delta_xmas,178,49,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone,20,49,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone,85,49,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone,28,49,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone,27,49,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone,32,49,0.4
inc_trans_cs_taylor_d2_c2_w6t_sNone,28,49,0.4
inc_trans_cs_taylor_d1_c0_w3t_sNone,9,49,0.4
inc_trans_cs_taylor_d1_c1_w3t_sNone,35,49,0.4
inc_trans_cs_taylor_d1_c0_w5t_sNone,11,49,0.4
inc_trans_cs_taylor_d1_c1_w5t_sNone,49,49,0.4
inc_trans_cs_rollmean_w2,23,49,0.4
inc_trans_cs_rollmean_w4,10,49,0.4
inc_trans_cs_lag1,17,49,0.4
inc_trans_cs_lag2,14,49,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,11,49,0.4
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,3,49,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,15,49,0.4
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,20,49,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,20,49,0.4
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,12,49,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,10,49,0.4
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,12,49,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,17,49,0.4
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,27,49,0.4
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,25,49,0.4
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,51,49,0.4
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,10,49,0.4
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,3,49,0.4
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,21,49,0.4
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,11,49,0.4
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,19,49,0.4
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,32,49,0.4
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,46,49,0.4
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,52,49,0.4
inc_trans_cs_rollmean_w2_lag1,3,49,0.4
inc_trans_cs_rollmean_w2_lag2,11,49,0.4
inc_trans_cs_rollmean_w4_lag1,18,49,0.4
inc_trans_cs_rollmean_w4_lag2,59,49,0.4
horizon,157,49,0.4
inc_trans_cs,143,49,0.45
season_week,182,49,0.45
log_pop,73,49,0.45
inc_trans_cs_wave_N,24,49,0.45
inc_trans_cs_wave_NE,28,49,0.45
inc_trans_cs_wave_E,35,49,0.45
inc_trans_cs_wave_SE,40,49,0.45
inc_trans_cs_wave_S,37,49,0.45
inc_trans_cs_wave_SW,50,49,0.45
inc_trans_cs_wave_W,59,49,0.45
inc_trans_cs_wave_NW,20,49,0.45
inc_trans_cs_wave_avg,86,49,0.45
inc_trans_cs_wave_N_lag1,19,49,0.45
inc_trans_cs_wave_N_lag2,35,49,0.45
inc_trans_cs_wave_NE_lag1,17,49,0.45
inc_trans_cs_wave_NE_lag2,25,49,0.45
inc_trans_cs_wave_E_lag1,25,49,0.45
inc_trans_cs_wave_E_lag2,20,49,0.45
inc_trans_cs_wave_SE_lag1,15,49,0.45
inc_trans_cs_wave_SE_lag2,16,49,0.45
inc_trans_cs_wave_S_lag1,19,49,0.45
inc_trans_cs_wave_S_lag2,21,49,0.45
inc_trans_cs_wave_SW_lag1,22,49,0.45
inc_trans_cs_wave_SW_lag2,21,49,0.45
inc_trans_cs_wave_W_lag1,27,49,0.45
inc_trans_cs_wave_W_lag2,59,49,0.45
inc_trans_cs_wave_NW_lag1,23,49,0.45
inc_trans_cs_wave_NW_lag2,27,49,0.45
inc_trans_cs_wave_avg_lag1,25,49,0.45
inc_trans_cs_wave_avg_lag2,64,49,0.45
inc_trans_cs_wave_N_velocity,16,49,0.45
inc_trans_cs_wave_NE_velocity,27,49,0.45
inc_trans_cs_wave_E_velocity,26,49,0.45
inc_trans_cs_wave_SE_velocity,21,49,0.45
inc_trans_cs_wave_S_velocity,23,49,0.45
inc_trans_cs_wave_SW_velocity,25,49,0.45
inc_trans_cs_wave_W_velocity,34,49,0.45
inc_trans_cs_wave_NW_velocity,18,49,0.45
inc_trans_cs_wave_avg_velocity,59,49,0.45
source_flusurvnet,53,49,0.45
source_ilinet,66,49,0.45
source_nhsn,28,49,0.45
agg_level_state,0,49,0.45
location_01,0,49,0.45
location_02,0,49,0.45
location_04,3,49,0.45
location_05,2,49,0.45
location_06,0,49,0.45
location_08,2,49,0.45
location_09,6,49,0.45
location_10,1,49,0.45
location_11,3,49,0.45
location_12,2,49,0.45
location_13,1,49,0.45
location_15,0,49,0.45
location_16,2,49,0.45
location_17,4,49,0.45
location_18,1,49,0.45
location_19,2,49,0.45
location_20,0,49,0.45
location_21,3,49,0.45
location_22,0,49,0.45
location_23,0,49,0.45
location_24,0,49,0.45
location_25,1,49,0.45
location_26,0,49,0.45
location_27,1,49,0.45
location_28,2,49,0.45
location_29,0,49,0.45
location_30,2,49,0.45
location_31,1,49,0.45
location_32,0,49,0.45
location_33,0,49,0.45
location_34,1,49,0.45
location_35,0,49,0.45
location_36,1,49,0.45
location_37,0,49,0.45
location_38,0,49,0.45
location_39,0,49,0.45
location_40,6,49,0.45
location_41,0,49,0.45
location_42,1,49,0.45
location_44,0,49,0.45
location_45,2,49,0.45
location_46,1,49,0.45
location_47,1,49,0.45
location_48,0,49,0.45
location_49,4,49,0.45
location_50,0,49,0.45
location_51,2,49,0.45
location_53,0,49,0.45
location_54,1,49,0.45
location_55,1,49,0.45
location_56,0,49,0.45
location_72,1,49,0.45
delta_xmas,158,49,0.45
inc_trans_cs_taylor_d2_c0_w4t_sNone,32,49,0.45
inc_trans_cs_taylor_d2_c1_w4t_sNone,93,49,0.45
inc_trans_cs_taylor_d2_c2_w4t_sNone,31,49,0.45
inc_trans_cs_taylor_d2_c0_w6t_sNone,18,49,0.45
inc_trans_cs_taylor_d2_c1_w6t_sNone,24,49,0.45
inc_trans_cs_taylor_d2_c2_w6t_sNone,35,49,0.45
inc_trans_cs_taylor_d1_c0_w3t_sNone,13,49,0.45
inc_trans_cs_taylor_d1_c1_w3t_sNone,38,49,0.45
inc_trans_cs_taylor_d1_c0_w5t_sNone,14,49,0.45
inc_trans_cs_taylor_d1_c1_w5t_sNone,49,49,0.45
inc_trans_cs_rollmean_w2,10,49,0.45
inc_trans_cs_rollmean_w4,24,49,0.45
inc_trans_cs_lag1,18,49,0.45
inc_trans_cs_lag2,15,49,0.45
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,13,49,0.45
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,3,49,0.45
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,13,49,0.45
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,26,49,0.45
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,30,49,0.45
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,18,49,0.45
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,10,49,0.45
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,15,49,0.45
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,16,49,0.45
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,24,49,0.45
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,28,49,0.45
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,67,49,0.45
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,12,49,0.45
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,8,49,0.45
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,13,49,0.45
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,17,49,0.45
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,10,49,0.45
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,28,49,0.45
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,47,49,0.45
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,54,49,0.45
inc_trans_cs_rollmean_w2_lag1,8,49,0.45
inc_trans_cs_rollmean_w2_lag2,14,49,0.45
inc_trans_cs_rollmean_w4_lag1,14,49,0.45
inc_trans_cs_rollmean_w4_lag2,60,49,0.45
horizon,166,49,0.45
inc_trans_cs,125,49,0.5
season_week,167,49,0.5
log_pop,62,49,0.5
inc_trans_cs_wave_N,17,49,0.5
inc_trans_cs_wave_NE,37,49,0.5
inc_trans_cs_wave_E,26,49,0.5
inc_trans_cs_wave_SE,47,49,0.5
inc_trans_cs_wave_S,46,49,0.5
inc_trans_cs_wave_SW,56,49,0.5
inc_trans_cs_wave_W,55,49,0.5
inc_trans_cs_wave_NW,35,49,0.5
inc_trans_cs_wave_avg,84,49,0.5
inc_trans_cs_wave_N_lag1,16,49,0.5
inc_trans_cs_wave_N_lag2,36,49,0.5
inc_trans_cs_wave_NE_lag1,8,49,0.5
inc_trans_cs_wave_NE_lag2,19,49,0.5
inc_trans_cs_wave_E_lag1,18,49,0.5
inc_trans_cs_wave_E_lag2,26,49,0.5
inc_trans_cs_wave_SE_lag1,20,49,0.5
inc_trans_cs_wave_SE_lag2,18,49,0.5
inc_trans_cs_wave_S_lag1,19,49,0.5
inc_trans_cs_wave_S_lag2,21,49,0.5
inc_trans_cs_wave_SW_lag1,22,49,0.5
inc_trans_cs_wave_SW_lag2,28,49,0.5
inc_trans_cs_wave_W_lag1,27,49,0.5
inc_trans_cs_wave_W_lag2,47,49,0.5
inc_trans_cs_wave_NW_lag1,23,49,0.5
inc_trans_cs_wave_NW_lag2,32,49,0.5
inc_trans_cs_wave_avg_lag1,50,49,0.5
inc_trans_cs_wave_avg_lag2,74,49,0.5
inc_trans_cs_wave_N_velocity,14,49,0.5
inc_trans_cs_wave_NE_velocity,20,49,0.5
inc_trans_cs_wave_E_velocity,38,49,0.5
inc_trans_cs_wave_SE_velocity,19,49,0.5
inc_trans_cs_wave_S_velocity,28,49,0.5
inc_trans_cs_wave_SW_velocity,35,49,0.5
inc_trans_cs_wave_W_velocity,42,49,0.5
inc_trans_cs_wave_NW_velocity,20,49,0.5
inc_trans_cs_wave_avg_velocity,60,49,0.5
source_flusurvnet,47,49,0.5
source_ilinet,59,49,0.5
source_nhsn,39,49,0.5
agg_level_state,0,49,0.5
location_01,1,49,0.5
location_02,0,49,0.5
location_04,1,49,0.5
location_05,2,49,0.5
location_06,0,49,0.5
location_08,3,49,0.5
location_09,8,49,0.5
location_10,3,49,0.5
location_11,4,49,0.5
location_12,3,49,0.5
location_13,3,49,0.5
location_15,0,49,0.5
location_16,1,49,0.5
location_17,5,49,0.5
location_18,0,49,0.5
location_19,0,49,0.5
location_20,0,49,0.5
location_21,3,49,0.5
location_22,0,49,0.5
location_23,0,49,0.5
location_24,1,49,0.5
location_25,3,49,0.5
location_26,0,49,0.5
location_27,4,49,0.5
location_28,2,49,0.5
location_29,0,49,0.5
location_30,3,49,0.5
location_31,0,49,0.5
location_32,1,49,0.5
location_33,0,49,0.5
location_34,0,49,0.5
location_35,2,49,0.5
location_36,1,49,0.5
location_37,0,49,0.5
location_38,0,49,0.5
location_39,0,49,0.5
location_40,5,49,0.5
location_41,0,49,0.5
location_42,0,49,0.5
location_44,0,49,0.5
location_45,0,49,0.5
location_46,0,49,0.5
location_47,2,49,0.5
location_48,1,49,0.5
location_49,3,49,0.5
location_50,0,49,0.5
location_51,0,49,0.5
location_53,1,49,0.5
location_54,1,49,0.5
location_55,3,49,0.5
location_56,0,49,0.5
location_72,0,49,0.5
delta_xmas,166,49,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone,31,49,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone,74,49,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone,29,49,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone,23,49,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone,45,49,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone,35,49,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone,17,49,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone,42,49,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone,13,49,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone,43,49,0.5
inc_trans_cs_rollmean_w2,15,49,0.5
inc_trans_cs_rollmean_w4,21,49,0.5
inc_trans_cs_lag1,29,49,0.5
inc_trans_cs_lag2,12,49,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,10,49,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,11,49,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,16,49,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,7,49,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,14,49,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,7,49,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,9,49,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,17,49,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,10,49,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,20,49,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,17,49,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,67,49,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,10,49,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,5,49,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,15,49,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,13,49,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,14,49,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,19,49,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,45,49,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,58,49,0.5
inc_trans_cs_rollmean_w2_lag1,6,49,0.5
inc_trans_cs_rollmean_w2_lag2,14,49,0.5
inc_trans_cs_rollmean_w4_lag1,19,49,0.5
inc_trans_cs_rollmean_w4_lag2,69,49,0.5
horizon,161,49,0.5
inc_trans_cs,135,49,0.55
season_week,164,49,0.55
log_pop,67,49,0.55
inc_trans_cs_wave_N,24,49,0.55
inc_trans_cs_wave_NE,49,49,0.55
inc_trans_cs_wave_E,41,49,0.55
inc_trans_cs_wave_SE,46,49,0.55
inc_trans_cs_wave_S,38,49,0.55
inc_trans_cs_wave_SW,49,49,0.55
inc_trans_cs_wave_W,55,49,0.55
inc_trans_cs_wave_NW,29,49,0.55
inc_trans_cs_wave_avg,77,49,0.55
inc_trans_cs_wave_N_lag1,15,49,0.55
inc_trans_cs_wave_N_lag2,40,49,0.55
inc_trans_cs_wave_NE_lag1,10,49,0.55
inc_trans_cs_wave_NE_lag2,26,49,0.55
inc_trans_cs_wave_E_lag1,24,49,0.55
inc_trans_cs_wave_E_lag2,25,49,0.55
inc_trans_cs_wave_SE_lag1,20,49,0.55
inc_trans_cs_wave_SE_lag2,20,49,0.55
inc_trans_cs_wave_S_lag1,24,49,0.55
inc_trans_cs_wave_S_lag2,16,49,0.55
inc_trans_cs_wave_SW_lag1,18,49,0.55
inc_trans_cs_wave_SW_lag2,30,49,0.55
inc_trans_cs_wave_W_lag1,39,49,0.55
inc_trans_cs_wave_W_lag2,46,49,0.55
inc_trans_cs_wave_NW_lag1,24,49,0.55
inc_trans_cs_wave_NW_lag2,33,49,0.55
inc_trans_cs_wave_avg_lag1,32,49,0.55
inc_trans_cs_wave_avg_lag2,73,49,0.55
inc_trans_cs_wave_N_velocity,15,49,0.55
inc_trans_cs_wave_NE_velocity,27,49,0.55
inc_trans_cs_wave_E_velocity,22,49,0.55
inc_trans_cs_wave_SE_velocity,20,49,0.55
inc_trans_cs_wave_S_velocity,26,49,0.55
inc_trans_cs_wave_SW_velocity,42,49,0.55
inc_trans_cs_wave_W_velocity,38,49,0.55
inc_trans_cs_wave_NW_velocity,17,49,0.55
inc_trans_cs_wave_avg_velocity,52,49,0.55
source_flusurvnet,45,49,0.55
source_ilinet,59,49,0.55
source_nhsn,34,49,0.55
agg_level_state,0,49,0.55
location_01,1,49,0.55
location_02,0,49,0.55
location_04,1,49,0.55
location_05,3,49,0.55
location_06,0,49,0.55
location_08,4,49,0.55
location_09,5,49,0.55
location_10,0,49,0.55
location_11,5,49,0.55
location_12,2,49,0.55
location_13,2,49,0.55
location_15,0,49,0.55
location_16,0,49,0.55
location_17,2,49,0.55
location_18,0,49,0.55
location_19,0,49,0.55
location_20,0,49,0.55
location_21,2,49,0.55
location_22,0,49,0.55
location_23,0,49,0.55
location_24,1,49,0.55
location_25,3,49,0.55
location_26,1,49,0.55
location_27,1,49,0.55
location_28,2,49,0.55
location_29,0,49,0.55
location_30,3,49,0.55
location_31,1,49,0.55
location_32,0,49,0.55
location_33,0,49,0.55
location_34,1,49,0.55
location_35,0,49,0.55
location_36,0,49,0.55
location_37,0,49,0.55
location_38,0,49,0.55
location_39,1,49,0.55
location_40,3,49,0.55
location_41,0,49,0.55
location_42,0,49,0.55
location_44,0,49,0.55
location_45,1,49,0.55
location_46,0,49,0.55
location_47,4,49,0.55
location_48,0,49,0.55
location_49,5,49,0.55
location_50,1,49,0.55
location_51,0,49,0.55
location_53,0,49,0.55
location_54,1,49,0.55
location_55,4,49,0.55
location_56,0,49,0.55
location_72,0,49,0.55
delta_xmas,155,49,0.55
inc_trans_cs_taylor_d2_c0_w4t_sNone,34,49,0.55
inc_trans_cs_taylor_d2_c1_w4t_sNone,79,49,0.55
inc_trans_cs_taylor_d2_c2_w4t_sNone,24,49,0.55
inc_trans_cs_taylor_d2_c0_w6t_sNone,28,49,0.55
inc_trans_cs_taylor_d2_c1_w6t_sNone,48,49,0.55
inc_trans_cs_taylor_d2_c2_w6t_sNone,40,49,0.55
inc_trans_cs_taylor_d1_c0_w3t_sNone,14,49,0.55
inc_trans_cs_taylor_d1_c1_w3t_sNone,33,49,0.55
inc_trans_cs_taylor_d1_c0_w5t_sNone,12,49,0.55
inc_trans_cs_taylor_d1_c1_w5t_sNone,47,49,0.55
inc_trans_cs_rollmean_w2,13,49,0.55
inc_trans_cs_rollmean_w4,27,49,0.55
inc_trans_cs_lag1,25,49,0.55
inc_trans_cs_lag2,11,49,0.55
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,13,49,0.55
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,5,49,0.55
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,8,49,0.55
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,17,49,0.55
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,13,49,0.55
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,15,49,0.55
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,10,49,0.55
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,14,49,0.55
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,20,49,0.55
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,27,49,0.55
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,15,49,0.55
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,62,49,0.55
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,3,49,0.55
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,7,49,0.55
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,17,49,0.55
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,12,49,0.55
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,49,0.55
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,27,49,0.55
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,40,49,0.55
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,50,49,0.55
inc_trans_cs_rollmean_w2_lag1,9,49,0.55
inc_trans_cs_rollmean_w2_lag2,15,49,0.55
inc_trans_cs_rollmean_w4_lag1,16,49,0.55
inc_trans_cs_rollmean_w4_lag2,70,49,0.55
horizon,170,49,0.55
inc_trans_cs,123,49,0.6
season_week,152,49,0.6
log_pop,66,49,0.6
inc_trans_cs_wave_N,27,49,0.6
inc_trans_cs_wave_NE,42,49,0.6
inc_trans_cs_wave_E,35,49,0.6
inc_trans_cs_wave_SE,54,49,0.6
inc_trans_cs_wave_S,39,49,0.6
inc_trans_cs_wave_SW,46,49,0.6
inc_trans_cs_wave_W,50,49,0.6
inc_trans_cs_wave_NW,32,49,0.6
inc_trans_cs_wave_avg,82,49,0.6
inc_trans_cs_wave_N_lag1,12,49,0.6
inc_trans_cs_wave_N_lag2,34,49,0.6
inc_trans_cs_wave_NE_lag1,15,49,0.6
inc_trans_cs_wave_NE_lag2,26,49,0.6
inc_trans_cs_wave_E_lag1,22,49,0.6
inc_trans_cs_wave_E_lag2,27,49,0.6
inc_trans_cs_wave_SE_lag1,21,49,0.6
inc_trans_cs_wave_SE_lag2,18,49,0.6
inc_trans_cs_wave_S_lag1,32,49,0.6
inc_trans_cs_wave_S_lag2,17,49,0.6
inc_trans_cs_wave_SW_lag1,17,49,0.6
inc_trans_cs_wave_SW_lag2,22,49,0.6
inc_trans_cs_wave_W_lag1,39,49,0.6
inc_trans_cs_wave_W_lag2,46,49,0.6
inc_trans_cs_wave_NW_lag1,25,49,0.6
inc_trans_cs_wave_NW_lag2,33,49,0.6
inc_trans_cs_wave_avg_lag1,34,49,0.6
inc_trans_cs_wave_avg_lag2,71,49,0.6
inc_trans_cs_wave_N_velocity,19,49,0.6
inc_trans_cs_wave_NE_velocity,26,49,0.6
inc_trans_cs_wave_E_velocity,33,49,0.6
inc_trans_cs_wave_SE_velocity,19,49,0.6
inc_trans_cs_wave_S_velocity,18,49,0.6
inc_trans_cs_wave_SW_velocity,34,49,0.6
