reference_date,mean_abs_diff,median_abs_diff,max_abs_diff,mean_rel_diff,std_abs_diff,q95_abs_diff,n_forecasts,mean_abs_diff_h0,mean_abs_diff_h1,mean_abs_diff_h2,mean_abs_diff_h3,mean_abs_diff_median,max_abs_diff_median,geographic_variance,max_location_diff,mean_abs_diff_h-1
2023-12-30,26.211244403328422,11.491201265721205,372.2762820134153,0.09414460201027122,37.402118700205556,103.42068614408613,4784,15.185283766706126,24.757690778563607,31.05007141765603,33.851931650387925,23.766227432154288,176.79360014181088,540.8010335193854,97.63328855615802,
2024-01-06,23.959986927862882,10.362130183505428,404.4225010027012,0.08465026145554785,36.66194442620388,97.2250535557545,4784,18.31130253414488,22.91667431729502,26.138436844182298,28.47353401582933,16.744673360561276,136.76649126019277,841.5766415769472,137.14897553286846,
2024-01-13,11.957843558707877,5.873509607094263,134.95999924337866,0.05347455010211918,17.079852996761065,47.12971853357937,4784,8.34527434845438,11.4722930788815,13.289737175196972,14.72406963229866,8.576782626140336,93.32165288159104,137.26135155510622,61.055317581852066,
2024-01-20,11.052230210881076,4.8262045952481465,184.84396976642347,0.05874838897121818,17.327113854771937,43.651585743922446,4784,8.793581464606046,9.381084839001971,11.73464772170715,14.299606818209146,7.860138427551032,44.51345057699166,114.19043572153313,54.37089576643411,
2024-01-27,10.367761524765777,5.428832408879316,117.47070474115185,0.07937019434415382,14.09532675297319,39.0397947919748,4784,9.386008853264626,10.77093165282918,10.401447616511845,10.912657976457456,9.60700153784161,77.6291873692794,121.16825519623579,47.87740098718172,
2024-02-03,10.291384762618122,4.333132855047751,267.4815882422615,0.08323172554712713,20.92568961269421,35.052934815130264,4784,9.470824087726857,10.335547964118346,10.737127989284089,10.62203900934319,9.958093970743356,180.18038884200644,297.3487641759895,120.70657046749945,
2024-02-10,6.745079843116379,2.8414150552253687,84.24095642443001,8.957999101214126,10.258396003532916,27.847533669886406,4784,6.623541385591022,6.794467308293462,6.8219480904720315,6.740362588109002,6.089692794638295,54.400914144243586,59.477698947757894,37.283275225298745,
2024-02-17,8.001279551561737,3.2210448627893484,125.16340559910395,0.058125794610616496,12.60563134178602,33.69037467010567,4784,6.712021747637716,8.012996504144706,8.761702990332395,8.518396964132133,7.6093594914741125,47.715022546761645,96.95833198416277,41.59115144577942,
2024-02-24,12.099910755622156,3.9931079139402232,218.6289023879799,0.08540523475992264,22.32319697663548,52.12301912900892,4784,10.525424606221504,12.373629792299829,13.04689977971063,12.45368884425667,8.57148329423009,101.60521181534273,333.2302155218435,101.67729851193438,
2024-03-02,6.8929508237665,3.7341504192038,60.44035139241328,26.773015441925065,8.389844737309646,25.325738229010604,4784,6.323597061482169,6.9968447874280475,7.303078178284708,6.948283267871071,6.580423020033651,36.717119993734855,41.611444807323316,30.689172062250172,
2024-03-09,8.694137694034795,3.066805518559402,189.4765339837918,0.05525318715046952,16.480341477552066,34.767556615323485,4784,7.646803111576692,9.116552611132867,9.249258619668701,8.763936433760922,6.497696574016336,63.54906108188868,181.96663761380032,79.72588788775678,
2024-03-16,5.833975263449776,3.3891157592880674,94.81974842212992,0.0556463500037869,7.542702026927573,19.756545543832086,4784,5.134396105222797,5.805014876924788,6.225559078237631,6.170930993413889,5.131712804722932,23.748220555943135,25.345977915939297,22.171153862926428,
2024-03-23,4.917189327216236,2.6042228572404085,61.93143973614917,159.05526219014232,6.551554763934255,17.084034732850167,4784,4.586804122112464,4.955272035735895,5.202401023214869,4.924280127801715,4.2310945153458315,29.679298105767828,22.234201396554948,25.04708692375548,
2024-03-30,3.6828762305110545,1.8590456430454214,62.418688659386476,98.3089449141973,5.512721769042511,12.918441609081935,4784,3.1550373430700343,3.749071807270742,3.9779445741913424,3.849451197512099,3.038590528812155,27.338316271157396,15.627513947461422,21.139600308064267,
2024-04-06,2.8177825186870185,1.434387006995967,64.54191874269293,176.22157004182304,4.799964375991806,8.867604310902545,4784,2.3133810616694244,2.805044084510232,3.125161690275711,3.0275432382927057,1.7795781957031889,10.360567916519983,8.722046609347903,16.50791800136331,
2024-04-13,3.1864885115938106,1.5168772766115097,58.75476956499517,1361.9878834777091,4.986896151784098,11.200765776334388,4784,2.8852737397377073,3.267713880535647,3.368953767244365,3.224012658857523,2.8899318907725937,25.41094283290286,12.255801013499635,18.82299912880386,
2024-04-20,3.278993298588494,1.5823591387068738,38.69065893961033,11.0062330985638,4.567484600779,11.41994360420882,4784,2.9809945040823442,3.368770306982327,3.4301202714031915,3.336088111886115,3.0450836983688743,26.53987111078976,12.271786916597428,17.372839548280155,
2024-04-27,2.5909932349865237,1.2595260286730348,33.26928125811949,414.7039154115334,3.5679536372784537,9.757624709996783,4784,2.27759287488524,2.5879979328440594,2.775797336549337,2.722584795667459,2.5181086267278627,20.132410463195328,7.169588376520071,11.365489353550602,
2024-05-04,2.014023011286802,1.0474484930606476,46.09460122914379,273.0975214075722,3.1571193903336674,7.553512836703703,4784,1.8534347322081013,1.9937126346216723,2.100588093348134,2.1083565849693002,1.8661470717564608,16.86021427768162,4.861361274305316,11.536720515316366,
2024-05-11,1.934529758105552,0.9924838991440482,41.334623844582495,635.358880212836,3.0041551802757636,7.297491314288436,4784,1.9019095281660925,2.008775368758468,2.027282615287189,,1.6128329637631347,11.6933440787177,4.470041640965382,11.301720884155412,1.8001515202104597
2024-11-30,11.257047298183297,3.0934279000964224,276.95128939068513,725.0083018635958,24.052067433101175,50.2053686899604,4784,5.4088213306653055,9.099545669195033,13.748486157417574,16.771336035455278,11.573400013233258,196.03986683458118,365.7055219312239,120.54438649946658,
2024-12-07,14.29279628984125,4.598484800965139,320.7051641764142,294.27128991331875,32.898589776322666,53.76080240536483,4784,6.488899043547719,12.269535230520045,17.682364412734987,20.73038647256226,19.553679546623343,305.80407555506724,781.1543507542367,158.8944846426237,
2024-12-14,25.704007438677877,10.048059824602,436.0798999205415,248.51529338358424,46.71352635004123,106.39130529277666,4784,10.73826813976138,20.335586879793386,32.475436456953055,39.26673827820368,30.595375453108492,336.29576961275916,1462.4429656042594,186.93000110836743,
2024-12-21,43.673055646816536,21.77615401290966,472.3606252231025,245.15187504101345,55.64489732385204,162.9182306120945,4784,17.823039238138172,39.05683308147886,54.06492783989472,63.74742242775438,53.77261919414312,282.8984306009452,1730.8521444090763,165.14552069609087,
2024-12-28,36.657823440718076,19.953569942823897,575.3159929683106,6141.05910823853,49.27132597887378,127.20204811229063,4784,18.3735191171362,32.18462181973363,43.153748916391734,52.91940390961072,32.91596083663551,150.70891672704965,1125.931964767069,157.52135420839244,
2025-01-04,44.66446395979596,20.735620968469377,713.4716371262525,1203.5790356382997,65.08484225896551,163.86132114576066,4784,30.362595466683796,42.19185540928515,48.511178591135646,57.59222637207922,44.88751360399278,476.61426185672417,2534.05747656021,248.52458508469152,
2025-01-11,59.09536271382539,28.365641439554203,827.1388027567737,0.09925852192092605,82.0883668205835,224.1528928868559,4784,33.19960215744223,56.58664534910825,67.00848011979903,79.58672322895201,65.37448863657126,553.5418252467371,2957.1804794846475,229.19766700839918,
2025-01-18,44.15310913833916,15.746477880625847,1146.5976531306314,0.08645524697760051,80.77078178835853,193.88057516774725,4784,30.02214353276009,45.19098048864738,53.446803986196976,47.9525085457522,30.80800057264368,334.74142179326213,2623.9485616118486,297.30958598466043,
2025-01-25,61.339887706481,20.20910430474146,1665.9002756129685,0.10800995430220846,117.13217958111346,273.9987117072549,4784,62.39723737104496,77.74357679041985,64.2031413416585,,27.288401764134033,363.0425332465213,4325.021801608429,372.45321819729145,41.01559532280069
2025-02-01,34.14523192897661,12.73300029405884,885.2345426334123,2918.1491977032697,63.47966358744408,130.87692541353488,4784,28.077683531540732,36.575874079763295,36.20979513276701,35.71757497183535,19.357204081234297,171.3113790026248,1454.97982621973,156.11510351832075,
2025-02-08,67.5001409603999,36.70173683957398,864.5017416332184,0.1205419296924976,85.81752585785928,227.54889556771874,4784,50.70528522269498,69.49629321819597,71.49446642595916,78.30451897474948,72.74789326182544,387.98483993457194,4627.223863044823,315.5449060707414,
2025-02-15,67.76501894395903,21.474300042605286,925.3973133106356,0.08925716653480813,112.3131189274493,275.5347740317278,4784,46.823700991922706,64.98968377284027,78.03136622324337,81.21532478782981,78.92020865454857,748.6446704603359,9287.097355959475,464.00888507347713,
2025-02-22,30.099841231584403,13.96896073727602,366.4156854441353,0.05624357759469614,42.98446007362071,113.00758603832789,4784,32.45570177710752,29.405394891647372,25.09518651751689,33.443081740065836,23.293166971032782,203.67025502158594,1006.4876250316814,127.92945756806829,
2025-03-01,24.47877174619098,10.746061080420972,390.47827770627714,0.05554415744980719,39.85386349157116,93.13947468657007,4784,20.577738442479937,22.608388452523236,25.103879006416534,29.625081083344217,21.415781664970456,268.3573423170317,842.236787876724,157.03702618906362,
2025-03-08,19.692280004532993,8.88080871757565,481.2344769439028,0.06178971878722191,33.01154928829952,77.62696749496227,4784,16.01983748315183,17.453656945094536,21.76652495330649,23.529100636579123,19.5357480753116,204.25527420509877,478.9628032016661,105.03308316418794,
2025-03-15,18.930102863473806,6.457635779591413,692.6291431852267,442.90922554022455,35.94060608875205,87.45195578493463,4784,11.749768336868211,16.471053422572915,21.38228070767938,26.11730898677471,22.86668257091094,175.57641539852182,575.0228342129266,100.10558426957279,
2025-03-22,12.038205583736413,4.473997862939854,424.5894573400046,1167.9246648582107,24.38664847052713,48.92295582004628,4784,9.501251969866427,10.94324548818421,12.560073486105571,15.148251390789444,11.113962128149106,104.23255350532452,231.638819322033,64.60865482483462,
2025-03-29,7.268135246042229,2.8572692558270205,239.02214574278446,2318.9205662261584,14.911234608311979,27.35959230826513,4784,6.601039651939249,7.496660324366588,7.069038590858077,7.905802417005007,5.89969575852347,44.415002032653376,80.70367418134077,38.36335901013863,
2025-04-05,5.131529759667155,2.120867632867853,93.51595699634163,166.80318003944868,8.770505761911926,19.73546745787593,4784,4.720891375493131,5.296425666000925,5.193908297302753,5.314893699871815,3.6931530762021247,26.704141168378328,31.821172979545807,23.366324474348566,
2025-04-12,3.3847074642609107,1.4971576519416132,53.10698134929709,387.76282762171184,5.5132407670468435,12.971567573676797,4784,3.068986554706317,3.1632636993557592,3.514131009569686,3.792448593411881,2.9693323157244995,23.722118791186872,14.476392310650503,18.46252853024023,
2025-04-19,3.261330585861544,1.2499944696310932,58.66167034230472,1131.4439059091396,5.961638518962769,14.45583690932513,4784,2.7333442016351044,3.166689649457383,3.303792905733846,3.8414955866198413,2.783313422621695,34.326494716105046,20.85145790278213,23.301201312832504,
2025-04-26,3.455205692794577,1.2998014265969822,52.81921806316984,3800.161038517385,6.349124908033549,16.215883814984867,4784,3.319201785222919,3.813700599344445,4.316128349856759,,3.3243416054161274,39.4727937076194,26.576480944767248,24.902168725710577,2.3717920367541874
2025-05-03,2.805781217008992,1.2066510896114995,60.7533735359612,312.06039163244026,4.847434951519941,12.288314232551338,4784,2.2684701187303884,2.595438851958454,2.879625253459429,3.4795906438876982,2.6905915243227394,31.828743443785356,16.661322570633054,23.457117113514776,
2025-05-10,2.129069660617565,1.1973417264940664,30.657408573690503,337.5024001904109,3.165878553473437,7.032098402457303,4784,1.9080365406708784,2.0716451891003103,2.220495889558996,2.316101023140075,2.5566570931688846,20.22174540748418,6.306764638957628,12.65376895893935,
2025-05-17,1.919599921038028,0.8674788156806112,32.22990885231005,498.72056259587356,3.373867648658054,7.818984503787863,4784,1.6097076848779124,1.8419849446394323,2.0244977220646407,2.2022093325701255,1.8403728849554533,25.288209458951712,7.398120536266289,14.438052143606745,
