location,reference_date_base,horizon,target_end_date,target,output_type_base,output_type_id_base,value_base,reference_date_spatial,output_type_spatial,output_type_id_spatial,value_spatial,abs_diff,rel_diff,diff,state_name,region
37,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,314.749261326672,2024-12-21,quantile,0.5,405.8675454654721,91.1182841388001,0.28857798037579496,91.1182841388001,North Carolina,South
38,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,3.8816986131288433,2024-12-21,quantile,0.5,8.92182719456325,5.040128581434406,1.0324538610145821,5.040128581434406,North Dakota,Midwest
39,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,319.66976003781406,2024-12-21,quantile,0.5,467.5275989245615,147.85783888674746,0.46109068366568695,147.85783888674746,Ohio,Midwest
40,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,125.7616268473856,2024-12-21,quantile,0.5,189.1577064823391,63.39607963495351,0.5001204324340133,63.39607963495351,Oklahoma,South
41,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,236.4882063435727,2024-12-21,quantile,0.5,291.74455731019356,55.25635096662086,0.2326698736638814,55.25635096662086,Oregon,West
42,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,451.6031833055451,2024-12-21,quantile,0.5,663.439820881904,211.8366375763589,0.4680405383568666,211.8366375763589,Pennsylvania,Northeast
44,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,42.853716738753704,2024-12-21,quantile,0.5,51.2986256050092,8.444908866255496,0.19256996884810668,8.444908866255496,Rhode Island,Northeast
45,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,125.27008323352658,2024-12-21,quantile,0.5,194.5463536499176,69.27627041639101,0.5486356597094342,69.27627041639101,South Carolina,South
46,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,14.307803864001391,2024-12-21,quantile,0.5,28.11290091665935,13.805097052657958,0.9018339387743741,13.805097052657958,South Dakota,Midwest
47,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,292.9138162131333,2024-12-21,quantile,0.5,394.64686611474053,101.73304990160722,0.34613224792343517,101.73304990160722,Tennessee,South
48,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,1249.0410555158433,2024-12-21,quantile,0.5,1513.6066244652025,264.5655689493592,0.21164550378722025,264.5655689493592,Texas,South
49,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,85.83480039421758,2024-12-21,quantile,0.5,104.54517478594578,18.710374391728195,0.21547092072286422,18.710374391728195,Utah,West
50,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,9.56207855963187,2024-12-21,quantile,0.5,18.466472258194266,8.904393698562396,0.8430531593085168,8.904393698562396,Vermont,Northeast
51,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,243.09694368404695,2024-12-21,quantile,0.5,342.08651885176795,98.989575167721,0.40553385746546117,98.989575167721,Virginia,South
53,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,326.0163471115439,2024-12-21,quantile,0.5,393.58750265339336,67.57115554184946,0.20662928975474498,67.57115554184946,Washington,West
54,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,43.336756415404146,2024-12-21,quantile,0.5,78.88189266391461,35.54513624851047,0.8017080887802798,35.54513624851047,West Virginia,South
55,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,135.86151892197714,2024-12-21,quantile,0.5,203.3904642165876,67.52894529461045,0.49341075436337783,67.52894529461045,Wisconsin,Midwest
56,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,34.16422951048855,2024-12-21,quantile,0.5,52.26796564447703,18.103736133988477,0.5148338634460514,18.103736133988477,Wyoming,West
72,2024-12-21,2,2025-01-04,wk inc flu hosp,quantile,0.5,234.31051710209877,2024-12-21,quantile,0.5,262.59698092596113,28.286463823862363,0.12020909295604991,28.286463823862363,Puerto Rico,South
01,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,291.4053366551149,2024-12-21,quantile,0.5,338.78791194055214,47.38257528543721,0.1620441535967034,47.38257528543721,Alabama,South
02,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,34.59988233845176,2024-12-21,quantile,0.5,26.741123283855444,7.8587590545963195,0.22075238844562137,-7.8587590545963195,Alaska,West
04,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,524.1116472722669,2024-12-21,quantile,0.5,748.5398782631422,224.42823099087536,0.4273914550490076,224.42823099087536,Arizona,West
05,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,81.95674030805726,2024-12-21,quantile,0.5,147.82869871514265,65.87195840708539,0.7940519138345109,65.87195840708539,Arkansas,South
06,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,1324.8722834839132,2024-12-21,quantile,0.5,1605.8192324540407,280.94694897012755,0.21189593633551226,280.94694897012755,California,West
08,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,230.16898136849431,2024-12-21,quantile,0.5,274.6852742751297,44.516292906635385,0.1925703554304905,44.516292906635385,Colorado,West
09,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,63.56698238185668,2024-12-21,quantile,0.5,109.43626758481814,45.86928520296146,0.7104139532444793,45.86928520296146,Connecticut,Northeast
10,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,28.75249680097831,2024-12-21,quantile,0.5,37.719789407974595,8.967292606996285,0.30139630522374933,8.967292606996285,Delaware,South
11,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,11.181534249777076,2024-12-21,quantile,0.5,19.209006554128425,8.027472304351349,0.6589869666457041,8.027472304351349,DC,South
12,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,1145.5730283952053,2024-12-21,quantile,0.5,1366.2807102480222,220.7076818528169,0.19249334877668386,220.7076818528169,Florida,South
13,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,378.99835293424746,2024-12-21,quantile,0.5,501.1258789340655,122.12752599981803,0.3213896193411928,122.12752599981803,Georgia,South
15,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,39.4895408800069,2024-12-21,quantile,0.5,31.522087478798408,7.967453401208491,0.19677806238456744,-7.967453401208491,Hawaii,West
16,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,94.70010158499726,2024-12-21,quantile,0.5,129.6587650567664,34.95866347176916,0.3652939013938264,34.95866347176916,Idaho,West
17,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,426.79901430400463,2024-12-21,quantile,0.5,530.0154825896043,103.21646828559966,0.2412732728090193,103.21646828559966,Illinois,Midwest
18,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,298.59476726604765,2024-12-21,quantile,0.5,430.7024581635365,132.10769089748885,0.44095460045259705,132.10769089748885,Indiana,Midwest
19,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,58.17988617664293,2024-12-21,quantile,0.5,101.2855663897229,43.10568021307997,0.7283839662079797,43.10568021307997,Iowa,Midwest
20,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,144.4629568917061,2024-12-21,quantile,0.5,178.2212610242847,33.75830413257859,0.23207492033666607,33.75830413257859,Kansas,Midwest
21,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,164.14385249103654,2024-12-21,quantile,0.5,234.09505415290656,69.95120166187002,0.4235773878756203,69.95120166187002,Kentucky,South
22,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,265.90518026032015,2024-12-21,quantile,0.5,330.19795438632855,64.2927741260084,0.24088245145074308,64.2927741260084,Louisiana,South
23,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,11.733198789068902,2024-12-21,quantile,0.5,22.641068020798063,10.90786923172916,0.8566479965029103,10.90786923172916,Maine,Northeast
24,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,161.477616780155,2024-12-21,quantile,0.5,217.0389740212071,55.56135724105212,0.34196314755300117,55.56135724105212,Maryland,South
25,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,277.03134296132566,2024-12-21,quantile,0.5,361.4484825557507,84.41713959442501,0.30362454353273216,84.41713959442501,Massachusetts,Northeast
26,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,359.65574834868244,2024-12-21,quantile,0.5,490.7415246041043,131.08577625542188,0.3634650961633585,131.08577625542188,Michigan,Midwest
27,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,210.1939208481859,2024-12-21,quantile,0.5,238.82128568463128,28.627364836445366,0.13555013667757884,28.627364836445366,Minnesota,Midwest
28,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,107.8256630684972,2024-12-21,quantile,0.5,150.07749915500327,42.25183608650606,0.388252503087547,42.25183608650606,Mississippi,South
29,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,183.53017352405135,2024-12-21,quantile,0.5,265.45184999864017,81.92167647458882,0.44394732259822695,81.92167647458882,Missouri,Midwest
30,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,15.062386541557188,2024-12-21,quantile,0.5,31.205614827215573,16.143228285658385,1.0050329845998935,16.143228285658385,Montana,West
31,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,40.001375192022294,2024-12-21,quantile,0.5,58.24394032155312,18.242565129530824,0.44492568954322076,18.242565129530824,Nebraska,Midwest
32,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,125.33047888517557,2024-12-21,quantile,0.5,146.48030216805142,21.149823282875857,0.16741663191271028,21.149823282875857,Nevada,West
33,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,32.36046298886701,2024-12-21,quantile,0.5,45.91091921440707,13.55045622554006,0.4061830985397922,13.55045622554006,New Hampshire,Northeast
34,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,367.4115744254201,2024-12-21,quantile,0.5,480.2195648802836,112.8079904548635,0.30620099444704046,112.8079904548635,New Jersey,Northeast
35,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,156.6558979547381,2024-12-21,quantile,0.5,192.525306672832,35.869408718093894,0.22751707473951752,35.869408718093894,New Mexico,West
36,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,842.269594983395,2024-12-21,quantile,0.5,1070.2366077941604,227.96701281076537,0.2703370478040944,227.96701281076537,New York,Northeast
37,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,325.71448818232835,2024-12-21,quantile,0.5,428.8320930286468,103.11760484631844,0.3156199329267944,103.11760484631844,North Carolina,South
38,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,4.362427229727523,2024-12-21,quantile,0.5,9.632167520021683,5.269740290294161,0.9827154876956584,5.269740290294161,North Dakota,Midwest
39,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,337.1429734366768,2024-12-21,quantile,0.5,506.16341942547655,169.02044598879974,0.499849055773598,169.02044598879974,Ohio,Midwest
40,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,134.1056032386955,2024-12-21,quantile,0.5,205.5275429975744,71.42193975887889,0.5286378806413781,71.42193975887889,Oklahoma,South
41,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,213.3492485004917,2024-12-21,quantile,0.5,270.8165426432929,57.467294142801194,0.26810121586532815,57.467294142801194,Oregon,West
42,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,478.2226192933585,2024-12-21,quantile,0.5,707.9891301075261,229.7665108141676,0.47945673172308023,229.7665108141676,Pennsylvania,Northeast
44,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,42.43871051876664,2024-12-21,quantile,0.5,51.565180921966665,9.126470403200024,0.2100999383777093,9.126470403200024,Rhode Island,Northeast
45,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,134.37851758583244,2024-12-21,quantile,0.5,213.126822484718,78.74830489888555,0.5816898153649651,78.74830489888555,South Carolina,South
46,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,15.418815025563926,2024-12-21,quantile,0.5,30.618558165328658,15.199743139764731,0.9257515305519239,15.199743139764731,South Dakota,Midwest
47,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,301.6023771190843,2024-12-21,quantile,0.5,411.4282254670807,109.82584834799644,0.3629378241955325,109.82584834799644,Tennessee,South
48,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,1275.578559795611,2024-12-21,quantile,0.5,1558.4769903965562,282.8984306009452,0.2216067537952691,282.8984306009452,Texas,South
49,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,76.05703745873757,2024-12-21,quantile,0.5,97.40854872692528,21.351511268187707,0.2770871029089458,21.351511268187707,Utah,West
50,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,10.454150736182005,2024-12-21,quantile,0.5,19.856565851461777,9.402415115279773,0.8208740509742817,9.402415115279773,Vermont,Northeast
51,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,255.80891980379525,2024-12-21,quantile,0.5,373.4564619004711,117.64754209667583,0.45811314570599737,117.64754209667583,Virginia,South
53,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,333.78470813573125,2024-12-21,quantile,0.5,392.3961243175898,58.611416181858544,0.17507196343656117,58.611416181858544,Washington,West
54,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,47.56472362865281,2024-12-21,quantile,0.5,85.23839164947394,37.67366802082113,0.7757414272320488,37.67366802082113,West Virginia,South
55,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,144.74541327436435,2024-12-21,quantile,0.5,223.00027935511577,78.25486608075141,0.536928499653278,78.25486608075141,Wisconsin,Midwest
56,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,34.39292813946691,2024-12-21,quantile,0.5,53.813326119912645,19.420397980445735,0.5487084285289724,19.420397980445735,Wyoming,West
72,2024-12-21,3,2025-01-11,wk inc flu hosp,quantile,0.5,195.64889254050695,2024-12-21,quantile,0.5,229.84652163329235,34.197629092785405,0.1739019663471594,34.197629092785405,Puerto Rico,South
