feat,importance,b,q_level
location_53,2,26,0.025
location_54,0,26,0.025
location_55,5,26,0.025
location_56,0,26,0.025
location_72,0,26,0.025
delta_xmas,93,26,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone,29,26,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone,54,26,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone,34,26,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone,24,26,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone,43,26,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone,35,26,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone,27,26,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone,44,26,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone,22,26,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone,33,26,0.025
inc_trans_cs_rollmean_w2,17,26,0.025
inc_trans_cs_rollmean_w4,34,26,0.025
inc_trans_cs_lag1,10,26,0.025
inc_trans_cs_lag2,15,26,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,7,26,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,12,26,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,26,26,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,24,26,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,31,26,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,34,26,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,12,26,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,18,26,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,30,26,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,18,26,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,39,26,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,57,26,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,3,26,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,5,26,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,21,26,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,25,26,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,8,26,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,12,26,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,18,26,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,32,26,0.025
inc_trans_cs_rollmean_w2_lag1,10,26,0.025
inc_trans_cs_rollmean_w2_lag2,9,26,0.025
inc_trans_cs_rollmean_w4_lag1,21,26,0.025
inc_trans_cs_rollmean_w4_lag2,39,26,0.025
horizon,119,26,0.025
inc_trans_cs,107,26,0.05
season_week,155,26,0.05
log_pop,111,26,0.05
inc_trans_cs_wave_N,26,26,0.05
inc_trans_cs_wave_NE,41,26,0.05
inc_trans_cs_wave_E,36,26,0.05
inc_trans_cs_wave_SE,28,26,0.05
inc_trans_cs_wave_S,32,26,0.05
inc_trans_cs_wave_SW,49,26,0.05
inc_trans_cs_wave_W,44,26,0.05
inc_trans_cs_wave_NW,30,26,0.05
inc_trans_cs_wave_avg,43,26,0.05
inc_trans_cs_wave_N_lag1,25,26,0.05
inc_trans_cs_wave_N_lag2,30,26,0.05
inc_trans_cs_wave_NE_lag1,37,26,0.05
inc_trans_cs_wave_NE_lag2,44,26,0.05
inc_trans_cs_wave_E_lag1,36,26,0.05
inc_trans_cs_wave_E_lag2,19,26,0.05
inc_trans_cs_wave_SE_lag1,27,26,0.05
inc_trans_cs_wave_SE_lag2,17,26,0.05
inc_trans_cs_wave_S_lag1,19,26,0.05
inc_trans_cs_wave_S_lag2,25,26,0.05
inc_trans_cs_wave_SW_lag1,28,26,0.05
inc_trans_cs_wave_SW_lag2,21,26,0.05
inc_trans_cs_wave_W_lag1,31,26,0.05
inc_trans_cs_wave_W_lag2,30,26,0.05
inc_trans_cs_wave_NW_lag1,24,26,0.05
inc_trans_cs_wave_NW_lag2,35,26,0.05
inc_trans_cs_wave_avg_lag1,47,26,0.05
inc_trans_cs_wave_avg_lag2,39,26,0.05
inc_trans_cs_wave_N_velocity,22,26,0.05
inc_trans_cs_wave_NE_velocity,38,26,0.05
inc_trans_cs_wave_E_velocity,28,26,0.05
inc_trans_cs_wave_SE_velocity,23,26,0.05
inc_trans_cs_wave_S_velocity,35,26,0.05
inc_trans_cs_wave_SW_velocity,18,26,0.05
inc_trans_cs_wave_W_velocity,39,26,0.05
inc_trans_cs_wave_NW_velocity,20,26,0.05
inc_trans_cs_wave_avg_velocity,44,26,0.05
source_flusurvnet,60,26,0.05
source_ilinet,36,26,0.05
source_nhsn,29,26,0.05
agg_level_state,0,26,0.05
location_01,1,26,0.05
location_02,0,26,0.05
location_04,10,26,0.05
location_05,2,26,0.05
location_06,0,26,0.05
location_08,2,26,0.05
location_09,3,26,0.05
location_10,18,26,0.05
location_11,0,26,0.05
location_12,3,26,0.05
location_13,3,26,0.05
location_15,0,26,0.05
location_16,2,26,0.05
location_17,0,26,0.05
location_18,1,26,0.05
location_19,14,26,0.05
location_20,0,26,0.05
location_21,1,26,0.05
location_22,3,26,0.05
location_23,0,26,0.05
location_24,5,26,0.05
location_25,0,26,0.05
location_26,3,26,0.05
location_27,3,26,0.05
location_28,3,26,0.05
location_29,13,26,0.05
location_30,2,26,0.05
location_31,8,26,0.05
location_32,1,26,0.05
location_33,5,26,0.05
location_34,0,26,0.05
location_35,0,26,0.05
location_36,1,26,0.05
location_37,5,26,0.05
location_38,3,26,0.05
location_39,2,26,0.05
location_40,0,26,0.05
location_41,0,26,0.05
location_42,0,26,0.05
location_44,7,26,0.05
location_45,1,26,0.05
location_46,8,26,0.05
location_47,0,26,0.05
location_48,2,26,0.05
location_49,5,26,0.05
location_50,1,26,0.05
location_51,7,26,0.05
location_53,2,26,0.05
location_54,1,26,0.05
location_55,5,26,0.05
location_56,1,26,0.05
location_72,0,26,0.05
delta_xmas,108,26,0.05
inc_trans_cs_taylor_d2_c0_w4t_sNone,47,26,0.05
inc_trans_cs_taylor_d2_c1_w4t_sNone,57,26,0.05
inc_trans_cs_taylor_d2_c2_w4t_sNone,33,26,0.05
inc_trans_cs_taylor_d2_c0_w6t_sNone,21,26,0.05
inc_trans_cs_taylor_d2_c1_w6t_sNone,44,26,0.05
inc_trans_cs_taylor_d2_c2_w6t_sNone,38,26,0.05
inc_trans_cs_taylor_d1_c0_w3t_sNone,18,26,0.05
inc_trans_cs_taylor_d1_c1_w3t_sNone,46,26,0.05
inc_trans_cs_taylor_d1_c0_w5t_sNone,24,26,0.05
inc_trans_cs_taylor_d1_c1_w5t_sNone,40,26,0.05
inc_trans_cs_rollmean_w2,18,26,0.05
inc_trans_cs_rollmean_w4,35,26,0.05
inc_trans_cs_lag1,21,26,0.05
inc_trans_cs_lag2,22,26,0.05
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,8,26,0.05
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,13,26,0.05
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,25,26,0.05
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,24,26,0.05
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,33,26,0.05
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,22,26,0.05
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,13,26,0.05
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,14,26,0.05
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,33,26,0.05
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,31,26,0.05
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,26,26,0.05
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,63,26,0.05
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,8,26,0.05
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,1,26,0.05
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,19,26,0.05
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,22,26,0.05
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,8,26,0.05
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,16,26,0.05
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,34,26,0.05
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,44,26,0.05
inc_trans_cs_rollmean_w2_lag1,8,26,0.05
inc_trans_cs_rollmean_w2_lag2,15,26,0.05
inc_trans_cs_rollmean_w4_lag1,23,26,0.05
inc_trans_cs_rollmean_w4_lag2,36,26,0.05
horizon,104,26,0.05
inc_trans_cs,125,26,0.1
season_week,175,26,0.1
log_pop,109,26,0.1
inc_trans_cs_wave_N,29,26,0.1
inc_trans_cs_wave_NE,42,26,0.1
inc_trans_cs_wave_E,36,26,0.1
inc_trans_cs_wave_SE,30,26,0.1
inc_trans_cs_wave_S,19,26,0.1
inc_trans_cs_wave_SW,52,26,0.1
inc_trans_cs_wave_W,43,26,0.1
inc_trans_cs_wave_NW,25,26,0.1
inc_trans_cs_wave_avg,55,26,0.1
inc_trans_cs_wave_N_lag1,22,26,0.1
inc_trans_cs_wave_N_lag2,35,26,0.1
inc_trans_cs_wave_NE_lag1,26,26,0.1
inc_trans_cs_wave_NE_lag2,42,26,0.1
inc_trans_cs_wave_E_lag1,21,26,0.1
inc_trans_cs_wave_E_lag2,45,26,0.1
inc_trans_cs_wave_SE_lag1,18,26,0.1
inc_trans_cs_wave_SE_lag2,29,26,0.1
inc_trans_cs_wave_S_lag1,13,26,0.1
inc_trans_cs_wave_S_lag2,29,26,0.1
inc_trans_cs_wave_SW_lag1,29,26,0.1
inc_trans_cs_wave_SW_lag2,20,26,0.1
inc_trans_cs_wave_W_lag1,32,26,0.1
inc_trans_cs_wave_W_lag2,37,26,0.1
inc_trans_cs_wave_NW_lag1,22,26,0.1
inc_trans_cs_wave_NW_lag2,23,26,0.1
inc_trans_cs_wave_avg_lag1,59,26,0.1
inc_trans_cs_wave_avg_lag2,45,26,0.1
inc_trans_cs_wave_N_velocity,20,26,0.1
inc_trans_cs_wave_NE_velocity,23,26,0.1
inc_trans_cs_wave_E_velocity,30,26,0.1
inc_trans_cs_wave_SE_velocity,30,26,0.1
inc_trans_cs_wave_S_velocity,23,26,0.1
inc_trans_cs_wave_SW_velocity,20,26,0.1
inc_trans_cs_wave_W_velocity,40,26,0.1
inc_trans_cs_wave_NW_velocity,19,26,0.1
inc_trans_cs_wave_avg_velocity,51,26,0.1
source_flusurvnet,52,26,0.1
source_ilinet,45,26,0.1
source_nhsn,33,26,0.1
agg_level_state,0,26,0.1
location_01,1,26,0.1
location_02,2,26,0.1
location_04,2,26,0.1
location_05,1,26,0.1
location_06,0,26,0.1
location_08,1,26,0.1
location_09,4,26,0.1
location_10,11,26,0.1
location_11,0,26,0.1
location_12,3,26,0.1
location_13,2,26,0.1
location_15,0,26,0.1
location_16,0,26,0.1
location_17,0,26,0.1
location_18,0,26,0.1
location_19,9,26,0.1
location_20,0,26,0.1
location_21,1,26,0.1
location_22,1,26,0.1
location_23,1,26,0.1
location_24,2,26,0.1
location_25,1,26,0.1
location_26,5,26,0.1
location_27,2,26,0.1
location_28,4,26,0.1
location_29,5,26,0.1
location_30,3,26,0.1
location_31,10,26,0.1
location_32,0,26,0.1
location_33,4,26,0.1
location_34,1,26,0.1
location_35,0,26,0.1
location_36,0,26,0.1
location_37,1,26,0.1
location_38,3,26,0.1
location_39,2,26,0.1
location_40,3,26,0.1
location_41,0,26,0.1
location_42,1,26,0.1
location_44,3,26,0.1
location_45,2,26,0.1
location_46,1,26,0.1
location_47,3,26,0.1
location_48,1,26,0.1
location_49,1,26,0.1
location_50,1,26,0.1
location_51,3,26,0.1
location_53,0,26,0.1
location_54,0,26,0.1
location_55,4,26,0.1
location_56,0,26,0.1
location_72,0,26,0.1
delta_xmas,130,26,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone,49,26,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone,63,26,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone,28,26,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone,31,26,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone,45,26,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone,28,26,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone,17,26,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone,37,26,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone,21,26,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone,49,26,0.1
inc_trans_cs_rollmean_w2,18,26,0.1
inc_trans_cs_rollmean_w4,35,26,0.1
inc_trans_cs_lag1,22,26,0.1
inc_trans_cs_lag2,14,26,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,10,26,0.1
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,8,26,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,23,26,0.1
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,17,26,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,24,26,0.1
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,31,26,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,7,26,0.1
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,14,26,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,23,26,0.1
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,22,26,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,34,26,0.1
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,45,26,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,5,26,0.1
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,6,26,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,18,26,0.1
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,15,26,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,26,0.1
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,14,26,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,35,26,0.1
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,51,26,0.1
inc_trans_cs_rollmean_w2_lag1,14,26,0.1
inc_trans_cs_rollmean_w2_lag2,15,26,0.1
inc_trans_cs_rollmean_w4_lag1,32,26,0.1
inc_trans_cs_rollmean_w4_lag2,39,26,0.1
horizon,124,26,0.1
inc_trans_cs,130,26,0.15
season_week,208,26,0.15
log_pop,113,26,0.15
inc_trans_cs_wave_N,23,26,0.15
inc_trans_cs_wave_NE,24,26,0.15
inc_trans_cs_wave_E,35,26,0.15
inc_trans_cs_wave_SE,34,26,0.15
inc_trans_cs_wave_S,17,26,0.15
inc_trans_cs_wave_SW,47,26,0.15
inc_trans_cs_wave_W,44,26,0.15
inc_trans_cs_wave_NW,18,26,0.15
inc_trans_cs_wave_avg,74,26,0.15
inc_trans_cs_wave_N_lag1,34,26,0.15
inc_trans_cs_wave_N_lag2,22,26,0.15
inc_trans_cs_wave_NE_lag1,17,26,0.15
inc_trans_cs_wave_NE_lag2,36,26,0.15
inc_trans_cs_wave_E_lag1,33,26,0.15
inc_trans_cs_wave_E_lag2,27,26,0.15
inc_trans_cs_wave_SE_lag1,22,26,0.15
inc_trans_cs_wave_SE_lag2,23,26,0.15
inc_trans_cs_wave_S_lag1,20,26,0.15
inc_trans_cs_wave_S_lag2,23,26,0.15
inc_trans_cs_wave_SW_lag1,29,26,0.15
inc_trans_cs_wave_SW_lag2,25,26,0.15
inc_trans_cs_wave_W_lag1,23,26,0.15
inc_trans_cs_wave_W_lag2,39,26,0.15
inc_trans_cs_wave_NW_lag1,20,26,0.15
inc_trans_cs_wave_NW_lag2,24,26,0.15
inc_trans_cs_wave_avg_lag1,58,26,0.15
inc_trans_cs_wave_avg_lag2,64,26,0.15
inc_trans_cs_wave_N_velocity,17,26,0.15
inc_trans_cs_wave_NE_velocity,35,26,0.15
inc_trans_cs_wave_E_velocity,32,26,0.15
inc_trans_cs_wave_SE_velocity,20,26,0.15
inc_trans_cs_wave_S_velocity,18,26,0.15
inc_trans_cs_wave_SW_velocity,17,26,0.15
inc_trans_cs_wave_W_velocity,32,26,0.15
inc_trans_cs_wave_NW_velocity,19,26,0.15
inc_trans_cs_wave_avg_velocity,64,26,0.15
source_flusurvnet,46,26,0.15
source_ilinet,58,26,0.15
source_nhsn,31,26,0.15
agg_level_state,0,26,0.15
location_01,0,26,0.15
location_02,0,26,0.15
location_04,0,26,0.15
location_05,0,26,0.15
location_06,0,26,0.15
location_08,0,26,0.15
location_09,1,26,0.15
location_10,6,26,0.15
location_11,2,26,0.15
location_12,0,26,0.15
location_13,4,26,0.15
location_15,0,26,0.15
location_16,2,26,0.15
location_17,0,26,0.15
location_18,0,26,0.15
location_19,8,26,0.15
location_20,0,26,0.15
location_21,0,26,0.15
location_22,2,26,0.15
location_23,0,26,0.15
location_24,2,26,0.15
location_25,0,26,0.15
location_26,3,26,0.15
location_27,3,26,0.15
location_28,4,26,0.15
location_29,2,26,0.15
location_30,2,26,0.15
location_31,6,26,0.15
location_32,0,26,0.15
location_33,1,26,0.15
location_34,2,26,0.15
location_35,1,26,0.15
location_36,3,26,0.15
location_37,1,26,0.15
location_38,4,26,0.15
location_39,0,26,0.15
location_40,3,26,0.15
location_41,1,26,0.15
location_42,0,26,0.15
location_44,2,26,0.15
location_45,2,26,0.15
location_46,3,26,0.15
location_47,1,26,0.15
location_48,1,26,0.15
location_49,0,26,0.15
location_50,1,26,0.15
location_51,1,26,0.15
location_53,0,26,0.15
location_54,0,26,0.15
location_55,2,26,0.15
location_56,0,26,0.15
location_72,1,26,0.15
delta_xmas,166,26,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone,37,26,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone,56,26,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone,32,26,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone,22,26,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone,41,26,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone,25,26,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone,21,26,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone,37,26,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone,24,26,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone,62,26,0.15
inc_trans_cs_rollmean_w2,14,26,0.15
inc_trans_cs_rollmean_w4,20,26,0.15
inc_trans_cs_lag1,21,26,0.15
inc_trans_cs_lag2,14,26,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,7,26,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,7,26,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,18,26,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,28,26,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,25,26,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,21,26,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,12,26,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,7,26,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,25,26,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,23,26,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,31,26,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,51,26,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,4,26,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,2,26,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,8,26,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,22,26,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,11,26,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,14,26,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,24,26,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,47,26,0.15
inc_trans_cs_rollmean_w2_lag1,10,26,0.15
inc_trans_cs_rollmean_w2_lag2,10,26,0.15
inc_trans_cs_rollmean_w4_lag1,39,26,0.15
inc_trans_cs_rollmean_w4_lag2,49,26,0.15
horizon,141,26,0.15
inc_trans_cs,152,26,0.2
season_week,165,26,0.2
log_pop,98,26,0.2
inc_trans_cs_wave_N,30,26,0.2
inc_trans_cs_wave_NE,25,26,0.2
inc_trans_cs_wave_E,41,26,0.2
inc_trans_cs_wave_SE,39,26,0.2
inc_trans_cs_wave_S,28,26,0.2
inc_trans_cs_wave_SW,35,26,0.2
inc_trans_cs_wave_W,42,26,0.2
inc_trans_cs_wave_NW,28,26,0.2
inc_trans_cs_wave_avg,75,26,0.2
inc_trans_cs_wave_N_lag1,28,26,0.2
inc_trans_cs_wave_N_lag2,19,26,0.2
inc_trans_cs_wave_NE_lag1,23,26,0.2
inc_trans_cs_wave_NE_lag2,26,26,0.2
inc_trans_cs_wave_E_lag1,29,26,0.2
inc_trans_cs_wave_E_lag2,28,26,0.2
inc_trans_cs_wave_SE_lag1,15,26,0.2
inc_trans_cs_wave_SE_lag2,28,26,0.2
inc_trans_cs_wave_S_lag1,13,26,0.2
inc_trans_cs_wave_S_lag2,23,26,0.2
inc_trans_cs_wave_SW_lag1,26,26,0.2
inc_trans_cs_wave_SW_lag2,21,26,0.2
inc_trans_cs_wave_W_lag1,33,26,0.2
inc_trans_cs_wave_W_lag2,35,26,0.2
inc_trans_cs_wave_NW_lag1,19,26,0.2
inc_trans_cs_wave_NW_lag2,18,26,0.2
inc_trans_cs_wave_avg_lag1,47,26,0.2
inc_trans_cs_wave_avg_lag2,59,26,0.2
inc_trans_cs_wave_N_velocity,24,26,0.2
inc_trans_cs_wave_NE_velocity,26,26,0.2
inc_trans_cs_wave_E_velocity,34,26,0.2
inc_trans_cs_wave_SE_velocity,20,26,0.2
inc_trans_cs_wave_S_velocity,29,26,0.2
inc_trans_cs_wave_SW_velocity,29,26,0.2
inc_trans_cs_wave_W_velocity,47,26,0.2
inc_trans_cs_wave_NW_velocity,21,26,0.2
inc_trans_cs_wave_avg_velocity,79,26,0.2
source_flusurvnet,38,26,0.2
source_ilinet,51,26,0.2
source_nhsn,32,26,0.2
agg_level_state,0,26,0.2
location_01,2,26,0.2
location_02,0,26,0.2
location_04,1,26,0.2
location_05,2,26,0.2
location_06,0,26,0.2
location_08,0,26,0.2
location_09,4,26,0.2
location_10,7,26,0.2
location_11,1,26,0.2
location_12,1,26,0.2
location_13,1,26,0.2
location_15,0,26,0.2
location_16,1,26,0.2
location_17,2,26,0.2
location_18,1,26,0.2
location_19,4,26,0.2
location_20,0,26,0.2
location_21,0,26,0.2
location_22,3,26,0.2
location_23,0,26,0.2
location_24,4,26,0.2
location_25,1,26,0.2
location_26,2,26,0.2
location_27,4,26,0.2
location_28,2,26,0.2
location_29,3,26,0.2
location_30,2,26,0.2
location_31,9,26,0.2
location_32,0,26,0.2
location_33,1,26,0.2
location_34,5,26,0.2
location_35,3,26,0.2
location_36,2,26,0.2
location_37,0,26,0.2
location_38,4,26,0.2
location_39,1,26,0.2
location_40,3,26,0.2
location_41,0,26,0.2
location_42,1,26,0.2
location_44,1,26,0.2
location_45,4,26,0.2
location_46,6,26,0.2
location_47,2,26,0.2
location_48,0,26,0.2
location_49,1,26,0.2
location_50,2,26,0.2
location_51,4,26,0.2
location_53,0,26,0.2
location_54,1,26,0.2
location_55,1,26,0.2
location_56,0,26,0.2
location_72,1,26,0.2
delta_xmas,185,26,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone,33,26,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone,71,26,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone,25,26,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone,25,26,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone,32,26,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone,24,26,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone,22,26,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone,40,26,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone,13,26,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone,46,26,0.2
inc_trans_cs_rollmean_w2,10,26,0.2
inc_trans_cs_rollmean_w4,20,26,0.2
inc_trans_cs_lag1,16,26,0.2
inc_trans_cs_lag2,11,26,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,11,26,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,5,26,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,24,26,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,19,26,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,34,26,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,26,26,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,4,26,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,12,26,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,18,26,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,21,26,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,27,26,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,45,26,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,2,26,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,7,26,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,12,26,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,22,26,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,26,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,25,26,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,29,26,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,59,26,0.2
inc_trans_cs_rollmean_w2_lag1,9,26,0.2
inc_trans_cs_rollmean_w2_lag2,14,26,0.2
inc_trans_cs_rollmean_w4_lag1,29,26,0.2
inc_trans_cs_rollmean_w4_lag2,58,26,0.2
horizon,128,26,0.2
inc_trans_cs,152,26,0.25
season_week,185,26,0.25
log_pop,79,26,0.25
inc_trans_cs_wave_N,20,26,0.25
inc_trans_cs_wave_NE,24,26,0.25
inc_trans_cs_wave_E,34,26,0.25
inc_trans_cs_wave_SE,45,26,0.25
inc_trans_cs_wave_S,26,26,0.25
inc_trans_cs_wave_SW,46,26,0.25
inc_trans_cs_wave_W,49,26,0.25
inc_trans_cs_wave_NW,25,26,0.25
inc_trans_cs_wave_avg,78,26,0.25
inc_trans_cs_wave_N_lag1,17,26,0.25
inc_trans_cs_wave_N_lag2,18,26,0.25
inc_trans_cs_wave_NE_lag1,21,26,0.25
inc_trans_cs_wave_NE_lag2,36,26,0.25
inc_trans_cs_wave_E_lag1,33,26,0.25
inc_trans_cs_wave_E_lag2,29,26,0.25
inc_trans_cs_wave_SE_lag1,15,26,0.25
inc_trans_cs_wave_SE_lag2,26,26,0.25
inc_trans_cs_wave_S_lag1,21,26,0.25
inc_trans_cs_wave_S_lag2,21,26,0.25
